1	1	VAI	AAI1S	600705	Ἐβόησα	ἐβοησα	εβοησα	βοάω				E)BO/HSA	BOA/W
5	4	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
5	4	VA	AAN	306049	πλεονάσαι	πλεονασαι	πλεονασαι	πλεονάζω				PLEONA/SAI	PLEONA/ZW
5	4	P		8	παρὰ	παρα	παρα	παρά				PARA\	PARA/
5	4	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
5	4	N3M	ASN	17666	κρίμα	κριμα	κριμα	κρίμα				KRI/MA	KRI/MA
5	4	RP	GS	13	σου	σου	σου	σοῦ			,	SOU	SU/
5	4	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
5	4	N2	NSM	9346	θεός	θεος	θεος	θεός			.	QEO/S	QEO/S
5	5	P		8	Ἐν	ἐν	εν	ἐν				E)N	E)N
5	5	RA	DSN	10	τῷ	τω	τω	ὁ				TW=|	O(
5	5	V1	PMN	308609	θλίβεσθαι	θλιβεσθαι	θλιβεσθαι	θλίβω				QLI/BESQAI	QLI/BW
5	5	RP	AP	13	ἡμᾶς	ἡμας	ημας	ἡμᾶς				H(MA=S	E)GW/
5	5	VF	FMI1P	866433	ἐπικαλεσόμεθά	ἐπικαλεσομεθα	επικαλεσομεθα	ἐπικαλέω				E)PIKALESO/MEQA/	KALE/W           E)PI
5	5	RP	AS	13	σε	σε	σε	σέ				SE	SU/
5	5	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
5	5	N1A	ASF	13570	βοήθειαν	βοηθειαν	βοηθειαν	βοήθεια			,	BOH/QEIAN	BOH/QEIA
5	5	C		4	καὶ	και	και	καί				KAI\	KAI/
5	5	RP	NS	13	σὺ	συ	συ	σύ				SU\	SU/
5	5	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
5	5	VF	FMI2S	637057	ἀποστρέψῃ	ἀποστρεψη	αποστρεψη	ἀποστρέφω				A)POSTRE/YH|	STRE/FW          A)PO
5	5	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
5	5	N3I	ASF	13570	δέησιν	δεησιν	δεησιν	δέησις				DE/HSIN	DE/HSIS
5	5	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν			,	H(MW=N	E)GW/
5	5	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
5	5	RP	NS	13	σὺ	συ	συ	σύ				SU\	SU/
5	5	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
5	5	N2	NSM	9346	θεὸς	θεος	θεος	θεός				QEO\S	QEO/S
5	5	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν				H(MW=N	E)GW/
5	5	V9	PAI2S	631937	εἶ	εἰ	ει	εἰμί			.	EI)=	EI)MI/
5	6	D		9	μὴ	μη	μη	μή				MH\	MH/
5	6	V1	PAS2S	632065	βαρύνῃς	βαρυνης	βαρυνης	βαρύνω				BARU/NH|S	BARU/NW
5	6	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
5	6	N3	ASF	13570	χεῖρά	χειρα	χειρα	χείρ				XEI=RA/	XEI/R
5	6	RP	GS	13	σου	σου	σου	σοῦ				SOU	SU/
5	6	P		8	ἐφ	ἐφ	εφ	ἐπί				E)F'	E)PI/
5	6	RP	AP	13	ἡμᾶς	ἡμας	ημας	ἡμᾶς			,	H(MA=S	E)GW/
5	6	C		4	ἵνα	ἱνα	ινα	ἵνα				I(/NA	I(/NA
5	6	D		9	μὴ	μη	μη	μή				MH\	MH/
5	6	P		8	δι	δι	δι	διά				DI'	DIA/
5	6	N1	ASF	13570	ἀνάγκην	ἀναγκην	αναγκην	ἀνάγκη				A)NA/GKHN	A)NA/GKH
5	6	VB	AAS1P	862977	ἁμάρτωμεν	ἁμαρτωμεν	αμαρτωμεν	ἁμαρτάνω			.	A(MA/RTWMEN	A(MARTA/NW
5	7	C		4	καὶ	και	και	καί				KAI\	KAI/
5	7	C		4	ἐὰν	ἐαν	εαν	ἐάν				E)A\N	E)A/N
5	7	D		9	μὴ	μη	μη	μή				MH\	MH/
5	7	VA	AAS2S	633601	ἐπιστρέψῃς	ἐπιστρεψης	επιστρεψης	ἐπιστρέφω				E)PISTRE/YH|S	STRE/FW          E)PI
5	7	RP	AP	13	ἡμᾶς	ἡμας	ημας	ἡμᾶς			,	H(MA=S	E)GW/
5	7	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
5	7	VF	FMI1P	866433	ἀφεξόμεθα	ἀφεξομεθα	αφεξομεθα	ἀντέχω			,	A)FECO/MEQA	E)/XW            A)PO
5	7	C		4	ἀλλ	ἀλλ	αλλ	ἀλλά				A)LL'	A)LLA/
5	7	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
5	7	RP	AS	13	σὲ	σε	σε	σέ				SE\	SU/
5	7	VF	FAI1P	862337	ἥξομεν	ἡξομεν	ηξομεν	ἥκω			.	H(/COMEN	H(/KW
5	8	C		4	ἐὰν	ἐαν	εαν	ἐάν				E)A\N	E)A/N
5	8	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
5	8	VA	AAS1S	600833	πεινάσω	πεινασω	πεινασω	πεινάω			,	PEINA/SW	PEINA/W
5	8	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
5	8	RP	AS	13	σὲ	σε	σε	σέ				SE\	SU/
5	8	VFX	FMI1S	604289	κεκράξομαι	κεκραξομαι	κεκραξομαι	κράζω			,	KEKRA/COMAI	KRA/ZW
5	8	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
5	8	N2	NSM	9346	θεός	θεος	θεος	θεός			,	QEO/S	QEO/S
5	8	C		4	καὶ	και	και	καί				KAI\	KAI/
5	8	RP	NS	13	σὺ	συ	συ	σύ				SU\	SU/
5	8	VF	FAI2S	632961	δώσεις	δωσεις	δωσεις	δίδωμι				DW/SEIS	DI/DWMI
5	8	RP	DS	13	μοι	μοι	μοι	μοι			.	MOI	E)GW/
5	9	RA	APN	10	Τὰ	τα	τα	ὁ				TA\	O(
5	9	N2N	APN	18178	πετεινὰ	πετεινα	πετεινα	πετεινός				PETEINA\	PETEINO/N
5	9	C		4	καὶ	και	και	καί				KAI\	KAI/
5	9	RA	APM	10	τοὺς	τους	τους	ὁ				TOU\S	O(
5	9	N3U	APM	9986	ἰχθύας	ἰχθυας	ιχθυας	ἰχθύς				I)XQU/AS	I)XQU/S
5	9	RP	NS	13	σὺ	συ	συ	σύ				SU\	SU/
5	9	V1	PAI2S	631937	τρέφεις	τρεφεις	τρεφεις	τρέφω				TRE/FEIS	TRE/FW
5	9	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	9	RA	DSN	10	τῷ	τω	τω	ὁ				TW=|	O(
5	9	V8	PAN	304513	διδόναι	διδοναι	διδοναι	δίδωμι				DIDO/NAI	DI/DWMI
5	9	RP	AS	13	σε	σε	σε	σέ				SE	SU/
5	9	N2	ASM	9474	ὑετὸν	ὑετον	υετον	ὑετός				U(ETO\N	U(ETO/S
5	9	N2	DPF	14210	ἐρήμοις	ἐρημοις	ερημοις	ἔρημος				E)RH/MOIS	E)RH=MOS
5	9	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
5	9	N1	ASF	13570	ἀνατολὴν	ἀνατολην	ανατολην	ἀνατολή				A)NATOLH\N	A)NATOLH/
5	9	N1	GSF	13634	χλόης	χλοης	χλοης	χλόη			·	XLO/HS	XLO/H
5	10	VAI	AAI2S	633473	ἡτοίμασας	ἡτοιμασας	ητοιμασας	ἑτοιμάζω				H(TOI/MASAS	E(TOIMA/ZW
5	10	N3M	APN	18178	χορτάσματα	χορτασματα	χορτασματα	χόρτασμα				XORTA/SMATA	XORTA/SMA
5	10	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	10	N2	DSF	13698	ἐρήμῳ	ἐρημω	ερημω	ἔρημος				E)RH/MW|	E)RH=MOS
5	10	A3	DSM	9603	παντὶ	παντι	παντι	πᾶς				PANTI\	PA=S
5	10	V3	PAPDSM	4924865	ζῶντι	ζωντι	ζωντι	ζάω			,	ZW=NTI	ZA/W
5	10	C		4	καὶ	και	και	καί				KAI\	KAI/
5	10	C		4	ἐὰν	ἐαν	εαν	ἐάν				E)A\N	E)A/N
5	10	VA	AAS3P	895745	πεινάσωσιν	πεινασωσιν	πεινασωσιν	πεινάω			,	PEINA/SWSIN	PEINA/W
5	10	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
5	10	RP	AS	13	σὲ	σε	σε	σέ				SE\	SU/
5	10	VF2	FAI3P	895105	ἀροῦσιν	ἀρουσιν	αρουσιν	αἴρω				A)ROU=SIN	AI)/RW
5	10	N2N	ASN	17666	πρόσωπον	προσωπον	προσωπον	πρόσωπον				PRO/SWPON	PRO/SWPON
5	10	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός			.	AU)TW=N	AU)TO/S
5	11	RA	APM	10	τοὺς	τους	τους	ὁ				TOU\S	O(
5	11	N3V	NPM	9858	βασιλεῖς	βασιλεις	βασιλεις	βασιλεύς				BASILEI=S	BASILEU/S
5	11	C		4	καὶ	και	και	καί				KAI\	KAI/
5	11	V1	PAPAPM	5121473	ἄρχοντας	ἀρχοντας	αρχοντας	ἄρχων				A)/RXONTAS	A)/RXWN
5	11	C		4	καὶ	και	και	καί				KAI\	KAI/
5	11	N2	APM	9986	λαοὺς	λαους	λαους	λαός				LAOU\S	LAO/S
5	11	RP	NS	13	σὺ	συ	συ	σύ				SU\	SU/
5	11	V1	PAI2S	631937	τρέφεις	τρεφεις	τρεφεις	τρέφω			,	TRE/FEIS	TRE/FW
5	11	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
5	11	N2	NSM	9346	θεός	θεος	θεος	θεός			,	QEO/S	QEO/S
5	11	C		4	καὶ	και	και	καί				KAI\	KAI/
5	11	N2	GSM	9538	πτωχοῦ	πτωχου	πτωχου	πτωχός				PTWXOU=	PTWXO/S
5	11	C		4	καὶ	και	και	καί				KAI\	KAI/
5	11	N3T	GSM	9538	πένητος	πενητος	πενητος	πένης				PE/NHTOS	PE/NHS
5	11	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
5	11	N3D	NSF	13442	ἐλπὶς	ἐλπις	ελπις	ἐλπίς				E)LPI\S	E)LPI/S
5	11	RI	NSM	12	τίς	τις	τις	τίς				TI/S	TI/S
5	11	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί				E)STIN	EI)MI/
5	11	C		4	εἰ	εἰ	ει	εἰ				EI)	EI)
5	11	D		9	μὴ	μη	μη	μή				MH\	MH/
5	11	RP	NS	13	σύ	συ	συ	σύ			,	SU/	SU/
5	11	N2	VSM	9410	κύριε	κυριε	κυριε	κύριος			;	KU/RIE	KU/RIOS
5	12	C		4	καὶ	και	και	καί				KAI\	KAI/
5	12	RP	NS	13	σὺ	συ	συ	σύ				SU\	SU/
5	12	VA	AAS3S	633601	ἐπακούσῃ	ἐπακουση	επακουση	ἐπακούω			·	E)PAKOU/SH|	A)KOU/W          E)PI
5	12	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
5	12	RI	NSM	12	τίς	τις	τις	τίς				TI/S	TI/S
5	12	A1	NSM	9347	χρηστὸς	χρηστος	χρηστος	χρηστός				XRHSTO\S	XRHSTO/S
5	12	C		4	καὶ	και	και	καί				KAI\	KAI/
5	12	A3H	NSM	9347	ἐπιεικὴς	ἐπιεικης	επιεικης	ἐπιεικής				E)PIEIKH\S	E)PIEIKH/S
5	12	C		4	ἀλλ	ἀλλ	αλλ	ἀλλά				A)LL'	A)LLA/
5	12	C		4	ἢ	ἠ	η	ἤ				H)\	H)/
5	12	RP	NS	13	σὺ	συ	συ	σύ				SU\	SU/
5	12	VA	AAN	306049	εὐφρᾶναι	εὐφραναι	ευφραναι	εὐφραίνω				EU)FRA=NAI	EU)FRAI/NW
5	12	N1	ASF	13570	ψυχὴν	ψυχην	ψυχην	ψυχή				YUXH\N	YUXH/
5	12	A1	GSM	9539	ταπεινοῦ	ταπεινου	ταπεινου	ταπεινός				TAPEINOU=	TAPEINO/S
5	12	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	12	RA	DSN	10	τῷ	τω	τω	ὁ				TW=|	O(
5	12	VA	AAN	306049	ἀνοῖξαι	ἀνοιξαι	ανοιξαι	ἀνοίγω				A)NOI=CAI	OI)/GW           A)NA
5	12	N3	ASF	13570	χεῖρά	χειρα	χειρα	χείρ				XEI=RA/	XEI/R
5	12	RP	GS	13	σου	σου	σου	σοῦ				SOU	SU/
5	12	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	12	N3E	DSN	17794	ἐλέει	ἐλεει	ελεει	ἔλεος			;	E)LE/EI	E)/LEOS
5	13	RA	NSF	10	Ἡ	ἡ	η	ὁ				H(	O(
5	13	N3T	NSF	13442	χρηστότης	χρηστοτης	χρηστοτης	χρηστότης				XRHSTO/THS	XRHSTO/THS
5	13	N2	GSM	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος				A)NQRW/POU	A)/NQRWPOS
5	13	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	13	N3	DSF	13698	φειδοῖ	φειδοι	φειδοι	φειδώ				FEIDOI=	FEIDW/
5	13	C		4	καὶ	και	και	καί				KAI\	KAI/
5	13	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
5	13	D		9	αὔριον	αὐριον	αυριον	αὔριον			,	AU)/RION	AU)/RION
5	13	C		4	καὶ	και	και	καί				KAI\	KAI/
5	13	C		4	ἐὰν	ἐαν	εαν	ἐάν				E)A\N	E)A/N
5	13	VA	AAS3S	633601	δευτερώσῃ	δευτερωση	δευτερωση	δευτερόω				DEUTERW/SH|	DEUTERO/W
5	13	P		8	ἄνευ	ἀνευ	ανευ	ἄνευ				A)/NEU	A)/NEU
5	13	N2	GSM	9538	γογγυσμοῦ	γογγυσμου	γογγυσμου	γογγυσμός			,	GOGGUSMOU=	GOGGUSMO/S
5	13	C		4	καὶ	και	και	καί				KAI\	KAI/
5	13	RD	ASN	11	τοῦτο	τουτο	τουτο	οὗτος				TOU=TO	OU(=TOS
5	13	VA	AAO2S	633665	θαυμάσειας	θαυμασειας	θαυμασειας	θαυμάζω			.	QAUMA/SEIAS	QAUMA/ZW
5	14	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
5	14	X		5	δὲ	δε	δε	δέ				DE\	DE/
5	14	N3M	ASN	17666	δόμα	δομα	δομα	δόμα				DO/MA	DO/MA
5	14	RP	GS	13	σου	σου	σου	σοῦ				SOU	SU/
5	14	A1P	ASN	17667	πολὺ	πολυ	πολυ	πολύς				POLU\	POLU/S
5	14	P		8	μετὰ	μετα	μετα	μετά				META\	META/
5	14	N3T	GSF	13634	χρηστότητος	χρηστοτητος	χρηστοτητος	χρηστότης				XRHSTO/THTOS	XRHSTO/THS
5	14	C		4	καὶ	και	και	καί				KAI\	KAI/
5	14	A1A	ASM	9475	πλούσιον	πλουσιον	πλουσιον	πλούσιος			,	PLOU/SION	PLOU/SIOS
5	14	C		4	καὶ	και	και	καί				KAI\	KAI/
5	14	RR	GSM	14	οὗ	οὑ	ου	ὅς				OU(=	O(/S
5	14	V9	PAI3S	631937	ἐστιν	ἐστιν	εστιν	εἰμί				E)STIN	EI)MI/
5	14	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
5	14	N3D	NSF	13442	ἐλπὶς	ἐλπις	ελπις	ἐλπίς				E)LPI\S	E)LPI/S
5	14	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
5	14	RP	AS	13	σέ	σε	σε	σέ			,	SE/	SU/
5	14	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
5	14	VF	FMI3S	637057	φείσεται	φεισεται	φεισεται	φείδομαι				FEI/SETAI	FEI/DOMAI
5	14	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	14	N3M	DSN	17794	δόματι	δοματι	δοματι	δόμα			.	DO/MATI	DO/MA
5	15	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
5	15	A1S	ASF	13571	πᾶσαν	πασαν	πασαν	πᾶς				PA=SAN	PA=S
5	15	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
5	15	N1	ASF	13570	γῆν	γην	γην	γῆ				GH=N	GH=
5	15	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
5	15	N3E	ASN	17666	ἔλεός	ἐλεος	ελεος	ἔλεος				E)/LEO/S	E)/LEOS
5	15	RP	GS	13	σου	σου	σου	σοῦ			,	SOU	SU/
5	15	N2	VSM	9410	κύριε	κυριε	κυριε	κύριος			,	KU/RIE	KU/RIOS
5	15	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	15	N3T	DSF	13698	χρηστότητι	χρηστοτητι	χρηστοτητι	χρηστότης			.	XRHSTO/THTI	XRHSTO/THS
5	16	A1A	NSM	9347	Μακάριος	μακαριος	μακαριος	μακάριος				MAKA/RIOS	MAKA/RIOS
5	16	RR	GSM	14	οὗ	οὑ	ου	ὅς				OU(=	O(/S
5	16	V1	PAI3S	631937	μνημονεύει	μνημονευει	μνημονευει	μνημονεύω				MNHMONEU/EI	MNHMONEU/W
5	16	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
5	16	N2	NSM	9346	θεὸς	θεος	θεος	θεός				QEO\S	QEO/S
5	16	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	16	N1A	NSF	13442	συμμετρίᾳ	συμμετρια	συμμετρια	συμμετρία				SUMMETRI/A|	SUMMETRI/A
5	16	N1A	GSF	13634	αὐταρκείας	αὐταρκειας	αυταρκειας	αὐτάρκεια			·	AU)TARKEI/AS	AU)TA/RKEIA
5	16	C		4	ἐὰν	ἐαν	εαν	ἐάν				E)A\N	E)A/N
5	16	VA	AAS3S	633601	ὑπερπλεονάσῃ	ὑπερπλεοναση	υπερπλεοναση	ὑπερπλεονάζω				U(PERPLEONA/SH|	PLEONA/ZW        U(PER
5	16	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
5	16	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος			,	A)/NQRWPOS	A)/NQRWPOS
5	16	V1	PAI3S	631937	ἐξαμαρτάνει	ἐξαμαρτανει	εξαμαρτανει	ἐξαμαρτάνω			.	E)CAMARTA/NEI	A(MARTA/NW       E)K
5	17	A1	ASM	9475	ἱκανὸν	ἱκανον	ικανον	ἱκανός				I(KANO\N	I(KANO/S
5	17	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
5	17	A1A	ASM	9475	μέτριον	μετριον	μετριον	μέτριος				ME/TRION	ME/TRIOS
5	17	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	17	N1	DSF	13698	δικαιοσύνῃ	δικαιοσυνη	δικαιοσυνη	δικαιοσύνη			,	DIKAIOSU/NH|	DIKAIOSU/NH
5	17	C		4	καὶ	και	και	καί				KAI\	KAI/
5	17	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	17	RD	DSM	11	τούτῳ	τουτω	τουτω	οὗτος				TOU/TW|	OU(=TOS
5	17	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
5	17	N1A	NSF	13442	εὐλογία	εὐλογια	ευλογια	εὐλογία				EU)LOGI/A	EU)LOGI/A
5	17	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος				KURI/OU	KU/RIOS
5	17	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
5	17	N1	ASF	13570	πλησμονὴν	πλησμονην	πλησμονην	πλησμονή				PLHSMONH\N	PLHSMONH/
5	17	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	17	N1	DSF	13698	δικαιοσύνῃ	δικαιοσυνη	δικαιοσυνη	δικαιοσύνη			.	DIKAIOSU/NH|	DIKAIOSU/NH
5	18	VC	APO3P	904001	εὐφρανθείησαν	εὐφρανθειησαν	ευφρανθειησαν	εὐφραίνω				EU)FRANQEI/HSAN	EU)FRAI/NW
5	18	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
5	18	V2	PMPNPM	5060033	φοβούμενοι	φοβουμενοι	φοβουμενοι	φοβέω				FOBOU/MENOI	FOBE/W
5	18	N2	ASM	9474	κύριον	κυριον	κυριον	κύριος				KU/RION	KU/RIOS
5	18	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	18	A1	DPM	10115	ἀγαθοῖς	ἀγαθοις	αγαθοις	ἀγαθός			,	A)GAQOI=S	A)GAQO/S
5	18	C		4	καὶ	και	και	καί				KAI\	KAI/
5	18	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
5	18	N3T	NSF	13442	χρηστότης	χρηστοτης	χρηστοτης	χρηστότης				XRHSTO/THS	XRHSTO/THS
5	18	RP	GS	13	σου	σου	σου	σοῦ				SOU	SU/
5	18	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
5	18	N	DS	5506	Ισραηλ	ισραηλ	ισραηλ	Ἰσραήλ				*ISRAHL	*I)SRAH/L
5	18	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	18	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
5	18	N1A	DSF	13698	βασιλείᾳ	βασιλεια	βασιλεια	βασιλεία				BASILEI/A|	BASILEI/A
5	18	RP	GS	13	σου	σου	σου	σοῦ			.	SOU	SU/
5	19	VM	XMPNSF	6897089	εὐλογημένη	εὐλογημενη	ευλογημενη	εὐλογέω				EU)LOGHME/NH	EU)LOGE/W
5	19	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
5	19	N1S	NSF	13442	δόξα	δοξα	δοξα	δόξα				DO/CA	DO/CA
5	19	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος			,	KURI/OU	KU/RIOS
5	19	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
5	19	RD	NSM	11	αὐτὸς	αὐτος	αυτος	αὐτός				AU)TO\S	AU)TO/S
5	19	N3V	NSM	9346	βασιλεὺς	βασιλευς	βασιλευς	βασιλεύς				BASILEU\S	BASILEU/S
5	19	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν			.	H(MW=N	E)GW/
6	0	P		8	Ἐν	ἐν	εν	ἐν				E)N	E)N
6	0	N3D	DSF	13698	ἐλπίδι	ἐλπιδι	ελπιδι	ἐλπίς			·	E)LPI/DI	E)LPI/S
6	0	RA	DSM	10	τῷ	τω	τω	ὁ				TW=|	O(
6	0	N	DSM	9602	Σαλωμων	σαλωμων	σαλωμων	Σαλωμών			.	*SALWMWN	*SALWMW/N
6	1	A1A	NSM	9347	Μακάριος	μακαριος	μακαριος	μακάριος				MAKA/RIOS	MAKA/RIOS
6	1	N3	NSM	9346	ἀνήρ	ἀνηρ	ανηρ	ἀνήρ			,	A)NH/R	A)NH/R
6	1	RR	GSM	14	οὗ	οὑ	ου	ὅς				OU(=	O(/S
6	1	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
6	1	N1A	NSF	13442	καρδία	καρδια	καρδια	καρδία				KARDI/A	KARDI/A
6	1	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
6	1	A1	NSF	13443	ἑτοίμη	ἑτοιμη	ετοιμη	ἑτοίμος				E(TOI/MH	E(/TOIMOS
6	1	VA	AMN	310145	ἐπικαλέσασθαι	ἐπικαλεσασθαι	επικαλεσασθαι	ἐπικαλέω				E)PIKALE/SASQAI	KALE/W           E)PI
6	1	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
6	1	N3M	ASN	17666	ὄνομα	ὀνομα	ονομα	ὄνομα				O)/NOMA	O)/NOMA
6	1	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος			·	KURI/OU	KU/RIOS
6	1	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
6	1	RA	DSN	10	τῷ	τω	τω	ὁ				TW=|	O(
6	1	V1	PAN	304513	μνημονεύειν	μνημονευειν	μνημονευειν	μνημονεύω				MNHMONEU/EIN	MNHMONEU/W
6	1	RD	ASM	11	αὐτὸν	αὐτον	αυτον	αὐτός				AU)TO\N	AU)TO/S
6	1	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
6	1	N3M	ASN	17666	ὄνομα	ὀνομα	ονομα	ὄνομα				O)/NOMA	O)/NOMA
6	1	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος				KURI/OU	KU/RIOS
6	1	VC	FPI3S	641153	σωθήσεται	σωθησεται	σωθησεται	σώζω			.	SWQH/SETAI	SW/ZW
6	2	RA	NPF	10	αἱ	αἱ	αι	ὁ				AI(	O(
6	2	N2	NPF	13954	ὁδοὶ	ὁδοι	οδοι	ὁδός				O(DOI\	O(DO/S
6	2	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
6	2	V1	PMI3P	898177	κατευθύνονται	κατευθυνονται	κατευθυνονται	κατευθύνω				KATEUQU/NONTAI	EU)QU/NW         KATA
6	2	P		8	ὑπὸ	ὑπο	υπο	ὑπό				U(PO\	U(PO/
6	2	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος			,	KURI/OU	KU/RIOS
6	2	C		4	καὶ	και	και	καί				KAI\	KAI/
6	2	VK	XMPAPN	9321921	πεφυλαγμένα	πεφυλαγμενα	πεφυλαγμενα	φυλάσσω				PEFULAGME/NA	FULA/SSW
6	2	N2N	APN	18178	ἔργα	ἐργα	εργα	ἔργον				E)/RGA	E)/RGON
6	2	N3	GPF	14146	χειρῶν	χειρων	χειρων	χείρ				XEIRW=N	XEI/R
6	2	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
6	2	P		8	ὑπὸ	ὑπο	υπο	ὑπό				U(PO\	U(PO/
6	2	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος				KURI/OU	KU/RIOS
6	2	N2	GSM	9538	θεοῦ	θεου	θεου	θεός				QEOU=	QEO/S
6	2	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός			.	AU)TOU=	AU)TO/S
6	3	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
6	3	N3I	GSF	13634	ὁράσεως	ὁρασεως	ορασεως	ὅρασις				O(RA/SEWS	O(/RASIS
6	3	A1A	GPN	18243	πονηρῶν	πονηρων	πονηρων	πονηρός				PONHRW=N	PONHRO/S
6	3	N2N	GPN	18242	ἐνυπνίων	ἐνυπνιων	ενυπνιων	ἐνύπνιον				E)NUPNI/WN	E)NU/PNION
6	3	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
6	3	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
6	3	VQ	FPI3S	641153	ταραχθήσεται	ταραχθησεται	ταραχθησεται	ταράσσω				TARAXQH/SETAI	TARA/SSW
6	3	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
6	3	N1	NSF	13442	ψυχὴ	ψυχη	ψυχη	ψυχή				YUXH\	YUXH/
6	3	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός			,	AU)TOU=	AU)TO/S
6	3	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
6	3	N3I	DSF	13698	διαβάσει	διαβασει	διαβασει	διάβασις				DIABA/SEI	DIA/BASIS
6	3	N2	GPM	10050	ποταμῶν	ποταμων	ποταμων	ποταμός				POTAMW=N	POTAMO/S
6	3	C		4	καὶ	και	και	καί				KAI\	KAI/
