1	1	N3M	NPN	18050	Ῥήματα	ῥηματα	ρηματα	ῥῆμα				R(H/MATA	R(H=MA
3	14	C		4	καὶ	και	και	καί				KAI\	KAI/
3	14	P		8	ἀπ	ἀπ	απ	ἀπό				A)P'	A)PO/
3	14	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
3	14	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
3	14	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί				E)/STIN	EI)MI/
3	14	VB	AAN	306049	ἀφελεῖν	ἀφελειν	αφελειν	ἀφαιρέω			,	A)FELEI=N	AI(RE/W          A)PO
3	14	C		4	καὶ	και	και	καί				KAI\	KAI/
3	14	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	14	N2	NSM	9346	θεὸς	θεος	θεος	θεός				QEO\S	QEO/S
3	14	VAI	AAI3S	633473	ἐποίησεν	ἐποιησεν	εποιησεν	ποιέω			,	E)POI/HSEN	POIE/W
3	14	C		4	ἵνα	ἱνα	ινα	ἵνα				I(/NA	I(/NA
3	14	VC	APS3P	903937	φοβηθῶσιν	φοβηθωσιν	φοβηθωσιν	φοβέω				FOBHQW=SIN	FOBE/W
3	14	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
3	14	N2N	GSN	17730	προσώπου	προσωπου	προσωπου	πρόσωπον				PROSW/POU	PRO/SWPON
3	14	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός			.	AU)TOU=	AU)TO/S
3	15	RA	NSN	10	τὸ	το	το	ὁ				TO\	O(
3	15	VB	AMPNSN	8993729	γενόμενον	γενομενον	γενομενον	γίνομαι				GENO/MENON	GI/GNOMAI
3	15	D		9	ἤδη	ἠδη	ηδη	ἤδη				H)/DH	H)/DH
3	15	V9	PAI3S	631937	ἐστίν	ἐστιν	εστιν	εἰμί			,	E)STI/N	EI)MI/
3	15	C		4	καὶ	και	και	καί				KAI\	KAI/
3	15	A1	NPN	18051	ὅσα	ὁσα	οσα	ὅσος				O(/SA	O(/SOS
3	15	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
3	15	V1	PMN	308609	γίνεσθαι	γινεσθαι	γινεσθαι	γίνομαι			,	GI/NESQAI	GI/GNOMAI
3	15	D		9	ἤδη	ἠδη	ηδη	ἤδη				H)/DH	H)/DH
3	15	VX	XAI3S	633985	γέγονεν	γεγονεν	γεγονεν	γίνομαι			,	GE/GONEN	GI/GNOMAI
3	15	C		4	καὶ	και	και	καί				KAI\	KAI/
3	15	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	15	N2	NSM	9346	θεὸς	θεος	θεος	θεός				QEO\S	QEO/S
3	15	N3I	DSF	13698	ζητήσει	ζητησει	ζητησει	ζήτησις				ZHTH/SEI	ZH/THSIS
3	15	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
3	15	V1	PMPASM	4863425	διωκόμενον	διωκομενον	διωκομενον	διώκω			.	DIWKO/MENON	DIW/KW
3	16	C		4	Καὶ	και	και	καί				KAI\	KAI/
3	16	D		9	ἔτι	ἐτι	ετι	ἔτι				E)/TI	E)/TI
3	16	VBI	AAI1S	600705	εἶδον	εἰδον	ειδον	ὁράω				EI)=DON	O(RA/W
3	16	P		8	ὑπὸ	ὑπο	υπο	ὑπό				U(PO\	U(PO/
3	16	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
3	16	N2	ASM	9474	ἥλιον	ἡλιον	ηλιον	ἥλιος				H(/LION	H(/LIOS
3	16	N2	ASM	9474	τόπον	τοπον	τοπον	τόπος				TO/PON	TO/POS
3	16	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
3	16	N3I	GSF	13634	κρίσεως	κρισεως	κρισεως	κρίσις			,	KRI/SEWS	KRI/SIS
3	16	D		9	ἐκεῖ	ἐκει	εκει	ἐκεῖ				E)KEI=	E)KEI=
3	16	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	16	A3H	NSM	9347	ἀσεβής	ἀσεβης	ασεβης	ἀσεβής			,	A)SEBH/S	A)SEBH/S
3	16	C		4	καὶ	και	και	καί				KAI\	KAI/
3	16	N2	ASM	9474	τόπον	τοπον	τοπον	τόπος				TO/PON	TO/POS
3	16	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
3	16	A1A	GSM	9539	δικαίου	δικαιου	δικαιου	δίκαιος			,	DIKAI/OU	DI/KAIOS
3	16	D		9	ἐκεῖ	ἐκει	εκει	ἐκεῖ				E)KEI=	E)KEI=
3	16	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	16	A3H	NSM	9347	ἀσεβής	ἀσεβης	ασεβης	ἀσεβής			.	A)SEBH/S	A)SEBH/S
3	17	VAI	AAI1S	600705	εἶπα	εἰπα	ειπα	ἔπω				EI)=PA	EI)=PON
3	17	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ				E)GW\	E)GW/
3	17	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
3	17	N1A	DSF	13698	καρδίᾳ	καρδια	καρδια	καρδία				KARDI/A|	KARDI/A
3	17	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
3	17	P		8	Σὺν	συν	συν	σύν				SU\N	SU/N
3	17	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
3	17	A1A	ASM	9475	δίκαιον	δικαιον	δικαιον	δίκαιος				DI/KAION	DI/KAIOS
3	17	C		4	καὶ	και	και	καί				KAI\	KAI/
3	17	P		8	σὺν	συν	συν	σύν				SU\N	SU/N
3	17	RA	ASN	10	τὸν	τον	τον	ὁ				TO\N	O(
3	17	A3H	ASN	17667	ἀσεβῆ	ἀσεβη	ασεβη	ἀσεβής				A)SEBH=	A)SEBH/S
3	17	VF2	FAI3S	632961	κρινεῖ	κρινει	κρινει	κρίνω				KRINEI=	KRI/NW
3	17	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	17	N2	NSM	9346	θεός	θεος	θεος	θεός			,	QEO/S	QEO/S
3	17	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
3	17	N2	NSM	9346	καιρὸς	καιρος	καιρος	καιρός				KAIRO\S	KAIRO/S
3	17	RA	DSN	10	τῷ	τω	τω	ὁ				TW=|	O(
3	17	A3	DSN	17795	παντὶ	παντι	παντι	πᾶς				PANTI\	PA=S
3	17	N3M	DSN	17794	πράγματι	πραγματι	πραγματι	πρᾶγμα				PRA/GMATI	PRA=GMA
3	17	C		4	καὶ	και	και	καί				KAI\	KAI/
3	17	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
3	17	A3	DSN	17795	παντὶ	παντι	παντι	πᾶς				PANTI\	PA=S
3	17	RA	DSN	10	τῷ	τω	τω	ὁ				TW=|	O(
3	17	N3M	DSN	17794	ποιήματι	ποιηματι	ποιηματι	ποίημα			.	POIH/MATI	POI/HMA
3	18	D		9	ἐκεῖ	ἐκει	εκει	ἐκεῖ				E)KEI=	E)KEI=
3	18	VAI	AAI1S	600705	εἶπα	εἰπα	ειπα	ἔπω				EI)=PA	EI)=PON
3	18	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ				E)GW\	E)GW/
3	18	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
3	18	N1A	DSF	13698	καρδίᾳ	καρδια	καρδια	καρδία				KARDI/A|	KARDI/A
3	18	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
3	18	P		8	περὶ	περι	περι	περί				PERI\	PERI/
3	18	N1A	GSF	13634	λαλιᾶς	λαλιας	λαλιας	λαλιά				LALIA=S	LALIA/
3	18	N2	GPM	10050	υἱῶν	υἱων	υιων	υἱός				UI(W=N	UI(O/S
3	18	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
3	18	N2	GSM	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος			,	A)NQRW/POU	A)/NQRWPOS
3	18	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
3	18	VF2	FAI3S	632961	διακρινεῖ	διακρινει	διακρινει	διακρίνω				DIAKRINEI=	KRI/NW           DIA
3	18	RD	APM	11	αὐτοὺς	αὐτους	αυτους	αὐτός				AU)TOU\S	AU)TO/S
3	18	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	18	N2	NSM	9346	θεός	θεος	θεος	θεός			,	QEO/S	QEO/S
3	18	C		4	καὶ	και	και	καί				KAI\	KAI/
3	18	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
3	18	VA	AAN	306049	δεῖξαι	δειξαι	δειξαι	δεικνύω				DEI=CAI	DEIKNU/W
3	18	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
3	18	RD	NPM	11	αὐτοὶ	αὐτοι	αυτοι	αὐτός				AU)TOI\	AU)TO/S
3	18	N3E	NPN	18050	κτήνη	κτηνη	κτηνη	κτῆνος				KTH/NH	KTH=NOS
3	18	V9	PAI3P	894081	εἰσὶν	εἰσιν	εισιν	εἰμί				EI)SI\N	EI)MI/
3	18	C		4	καί	και	και	καί				KAI/	KAI/
3	18	X		5	γε	γε	γε	γέ				GE	GE/
3	18	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός			.	AU)TOI=S	AU)TO/S
3	19	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
3	19	N3M	NSM	9346	συνάντημα	συναντημα	συναντημα	συνάντημα				SUNA/NTHMA	SUNA/NTHMA
3	19	N2	GPM	10050	υἱῶν	υἱων	υιων	υἱός				UI(W=N	UI(O/S
3	19	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
3	19	N2	GSM	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος				A)NQRW/POU	A)/NQRWPOS
3	19	C		4	καὶ	και	και	καί				KAI\	KAI/
3	19	N3M	NSN	17538	συνάντημα	συναντημα	συναντημα	συνάντημα				SUNA/NTHMA	SUNA/NTHMA
3	19	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
3	19	N3E	GSN	17730	κτήνους	κτηνους	κτηνους	κτῆνος			,	KTH/NOUS	KTH=NOS
3	19	N3M	NSN	17538	συνάντημα	συναντημα	συναντημα	συνάντημα				SUNA/NTHMA	SUNA/NTHMA
3	19	A3	NSN	17539	ἓν	ἑν	εν	εἷς				E(\N	EI(=S
3	19	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός			·	AU)TOI=S	AU)TO/S
3	19	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
3	19	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	19	N2	NSM	9346	θάνατος	θανατος	θανατος	θάνατος				QA/NATOS	QA/NATOS
3	19	RD	GSM	11	τούτου	τουτου	τουτου	οὗτος			,	TOU/TOU	OU(=TOS
3	19	D		9	οὕτως	οὑτως	ουτως	οὕτως				OU(/TWS	OU(/TWS
3	19	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	19	N2	NSM	9346	θάνατος	θανατος	θανατος	θάνατος				QA/NATOS	QA/NATOS
3	19	RD	GSM	11	τούτου	τουτου	τουτου	οὗτος			,	TOU/TOU	OU(=TOS
3	19	C		4	καὶ	και	και	καί				KAI\	KAI/
3	19	N3M	NSN	17538	πνεῦμα	πνευμα	πνευμα	πνεῦμα				PNEU=MA	PNEU=MA
3	19	A3	NSN	17539	ἓν	ἑν	εν	εἷς				E(\N	EI(=S
3	19	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
3	19	A3	DPM	10115	πᾶσιν	πασιν	πασιν	πᾶς			·	PA=SIN	PA=S
3	19	C		4	καὶ	και	και	καί				KAI\	KAI/
3	19	RI	ASN	12	τί	τι	τι	τίς				TI/	TI/S
3	19	VAI	AAI3S	633473	ἐπερίσσευσεν	ἐπερισσευσεν	επερισσευσεν	περισσεύω				E)PERI/SSEUSEN	PERISSEU/W
3	19	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	19	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος				A)/NQRWPOS	A)/NQRWPOS
3	19	P		8	παρὰ	παρα	παρα	παρά				PARA\	PARA/
3	19	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
3	19	N3E	ASN	17666	κτῆνος	κτηνος	κτηνος	κτῆνος			;	KTH=NOS	KTH=NOS
3	19	A3	ASN	17667	οὐδέν	οὐδεν	ουδεν	οὐδείς			,	OU)DE/N	OU)DEI/S
3	19	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
3	19	RA	NPN	10	τὰ	τα	τα	ὁ				TA\	O(
3	19	A3	NPN	18051	πάντα	παντα	παντα	πᾶς				PA/NTA	PA=S
3	19	N3T	NSF	13442	ματαιότης	ματαιοτης	ματαιοτης	ματαιότης			.	MATAIO/THS	MATAIO/THS
3	20	RA	NPN	10	τὰ	τα	τα	ὁ				TA\	O(
3	20	A3	NPN	18051	πάντα	παντα	παντα	πᾶς				PA/NTA	PA=S
3	20	V1	PMI3S	636033	πορεύεται	πορευεται	πορευεται	πορεύομαι				POREU/ETAI	POREU/OMAI
3	20	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
3	20	N2	ASM	9474	τόπον	τοπον	τοπον	τόπος				TO/PON	TO/POS
3	20	A3	ASM	9475	ἕνα	ἑνα	ενα	εἷς			·	E(/NA	EI(=S
3	20	RA	NPN	10	τὰ	τα	τα	ὁ				TA\	O(
3	20	A3	NPN	18051	πάντα	παντα	παντα	πᾶς				PA/NTA	PA=S
3	20	VBI	AMI3S	637569	ἐγένετο	ἐγενετο	εγενετο	γίνομαι				E)GE/NETO	GI/GNOMAI
3	20	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
3	20	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
3	20	N3	GSM	9538	χοός	χοος	χοος	χοῦς			,	XOO/S	XOU=S
3	20	C		4	καὶ	και	και	καί				KAI\	KAI/
3	20	RA	NPN	10	τὰ	τα	τα	ὁ				TA\	O(
3	20	A3	NPN	18051	πάντα	παντα	παντα	πᾶς				PA/NTA	PA=S
3	20	V1	PAI3S	631937	ἐπιστρέφει	ἐπιστρεφει	επιστρεφει	ἐπιστρέφω				E)PISTRE/FEI	STRE/FW          E)PI
3	20	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
3	20	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
3	20	N3	ASM	9474	χοῦν	χουν	χουν	χοῦς			·	XOU=N	XOU=S
3	21	C		4	καὶ	και	και	καί				KAI\	KAI/
3	21	RI	NSM	12	τίς	τις	τις	τίς				TI/S	TI/S
3	21	VX	XAI3S	633985	οἶδεν	οἰδεν	οιδεν	οἶδα				OI)=DEN	OI)=DA
3	21	N3M	ASN	17666	πνεῦμα	πνευμα	πνευμα	πνεῦμα				PNEU=MA	PNEU=MA
3	21	N2	GPM	10050	υἱῶν	υἱων	υιων	υἱός				UI(W=N	UI(O/S
3	21	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
3	21	N2	GSM	9538	ἀνθρώπου	ἀνθρωπου	ανθρωπου	ἄνθρωπος				A)NQRW/POU	A)/NQRWPOS
3	21	C		4	εἰ	εἰ	ει	εἰ				EI)	EI)
3	21	V1	PAI3S	631937	ἀναβαίνει	ἀναβαινει	αναβαινει	ἀναβαίνω				A)NABAI/NEI	BAI/NW           A)NA
3	21	RD	ASN	11	αὐτὸ	αὐτο	αυτο	αὐτός				AU)TO\	AU)TO/S
3	21	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
3	21	D		9	ἄνω	ἀνω	ανω	ἄνω			,	A)/NW	A)/NW
3	21	C		4	καὶ	και	και	καί				KAI\	KAI/
3	21	N3M	ASN	17666	πνεῦμα	πνευμα	πνευμα	πνεῦμα				PNEU=MA	PNEU=MA
3	21	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
3	21	N3E	GSN	17730	κτήνους	κτηνους	κτηνους	κτῆνος				KTH/NOUS	KTH=NOS
3	21	C		4	εἰ	εἰ	ει	εἰ				EI)	EI)
3	21	V1	PAI3S	631937	καταβαίνει	καταβαινει	καταβαινει	καταβαίνω				KATABAI/NEI	BAI/NW           KATA
3	21	RD	ASN	11	αὐτὸ	αὐτο	αυτο	αὐτός				AU)TO\	AU)TO/S
3	21	D		9	κάτω	κατω	κατω	κάτω				KA/TW	KA/TW
3	21	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
3	21	N1	ASF	13570	γῆν	γην	γην	γῆ			;	GH=N	GH=
3	22	C		4	καὶ	και	και	καί				KAI\	KAI/
3	22	VBI	AAI1S	600705	εἶδον	εἰδον	ειδον	ὁράω				EI)=DON	O(RA/W
3	22	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
3	22	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
3	22	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί				E)/STIN	EI)MI/
3	22	A1	NSN	17539	ἀγαθὸν	ἀγαθον	αγαθον	ἀγαθός				A)GAQO\N	A)GAQO/S
3	22	C		4	εἰ	εἰ	ει	εἰ				EI)	EI)
3	22	D		9	μὴ	μη	μη	μή				MH\	MH/
3	22	RR	NSM	14	ὃ	ὁ	ο	ὅς				O(\	O(/S
3	22	VC	FPI3S	641153	εὐφρανθήσεται	εὐφρανθησεται	ευφρανθησεται	εὐφραίνω				EU)FRANQH/SETAI	EU)FRAI/NW
3	22	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
3	22	N2	NSM	9346	ἄνθρωπος	ἀνθρωπος	ανθρωπος	ἄνθρωπος				A)/NQRWPOS	A)/NQRWPOS
3	22	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
3	22	N3M	DPN	18306	ποιήμασιν	ποιημασιν	ποιημασιν	ποίημα				POIH/MASIN	POI/HMA
3	22	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός			,	AU)TOU=	AU)TO/S
3	22	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
3	22	RD	NSN	11	αὐτὸ	αὐτο	αυτο	αὐτός				AU)TO\	AU)TO/S
3	22	N3D	NSF	13442	μερὶς	μερις	μερις	μερίς				MERI\S	MERI/S
3	22	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός			·	AU)TOU=	AU)TO/S
3	22	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
3	22	RI	NSM	12	τίς	τις	τις	τίς				TI/S	TI/S
3	22	VF	FAI3S	632961	ἄξει	ἀξει	αξει	ἄγω				A)/CEI	A)/GW
3	22	RD	ASM	11	αὐτὸν	αὐτον	αυτον	αὐτός				AU)TO\N	AU)TO/S
3	22	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
3	22	VB	AAN	306049	ἰδεῖν	ἰδειν	ιδειν	ὁράω				I)DEI=N	O(RA/W
3	22	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
3	22	RR	DSN	14	ᾧ	ὡ	ω	ὅς				W(=|	O(/S
3	22	C		4	ἐὰν	ἐαν	εαν	ἐάν				E)A\N	E)A/N
3	22	VB	AMS3S	637697	γένηται	γενηται	γενηται	γίνομαι				GE/NHTAI	GI/GNOMAI
3	22	P		8	μετ	μετ	μετ	μετά				MET'	META/
3	22	RD	ASM	11	αὐτόν	αὐτον	αυτον	αὐτός			;	AU)TO/N	AU)TO/S
4	1	C		4	Καὶ	και	και	καί				KAI\	KAI/
4	1	VAI	AAI1S	600705	ἐπέστρεψα	ἐπεστρεψα	επεστρεψα	ἐπιστρέφω				E)PE/STREYA	STRE/FW          E)PI
4	1	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ				E)GW\	E)GW/
4	1	C		4	καὶ	και	και	καί				KAI\	KAI/
4	1	VBI	AAI1S	600705	εἶδον	εἰδον	ειδον	ὁράω				EI)=DON	O(RA/W
4	1	P		8	σὺν	συν	συν	σύν				SU\N	SU/N
4	1	A1S	APF	14083	πάσας	πασας	πασας	πᾶς				PA/SAS	PA=S
4	1	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
4	1	N1A	APF	14082	συκοφαντίας	συκοφαντιας	συκοφαντιας	συκοφαντία				SUKOFANTI/AS	SUKOFANTI/A
4	1	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
4	1	V1	PMPAPF	7222721	γινομένας	γινομενας	γινομενας	γίνομαι				GINOME/NAS	GI/GNOMAI
4	1	P		8	ὑπὸ	ὑπο	υπο	ὑπό				U(PO\	U(PO/
4	1	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
4	1	N2	ASM	9474	ἥλιον	ἡλιον	ηλιον	ἥλιος			·	H(/LION	H(/LIOS
4	1	C		4	καὶ	και	και	καί				KAI\	KAI/
4	1	I		6	ἰδοὺ	ἰδου	ιδου	ἰδού				I)DOU\	I)DOU/
4	1	N3	NSN	17538	δάκρυον	δακρυον	δακρυον	δάκρυ				DA/KRUON	DA/KRU
4	1	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
4	1	V2	PMPGPM	5158337	συκοφαντουμένων	συκοφαντουμενων	συκοφαντουμενων	συκοφαντέω			,	SUKOFANTOUME/NWN	SUKOFANTE/W
4	1	C		4	καὶ	και	και	καί				KAI\	KAI/
4	1	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
4	1	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί				E)/STIN	EI)MI/
4	1	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός				AU)TOI=S	AU)TO/S
4	1	V2	PAPNSM	4793793	παρακαλῶν	παρακαλων	παρακαλων	παρακαλέω			,	PARAKALW=N	KALE/W           PARA
4	1	C		4	καὶ	και	και	καί				KAI\	KAI/
4	1	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
4	1	N3	GSF	13634	χειρὸς	χειρος	χειρος	χείρ				XEIRO\S	XEI/R
4	1	V2	PAPGPM	5154241	συκοφαντούντων	συκοφαντουντων	συκοφαντουντων	συκοφαντέω				SUKOFANTOU/NTWN	SUKOFANTE/W
4	1	RD	APM	11	αὐτοὺς	αὐτους	αυτους	αὐτός				AU)TOU\S	AU)TO/S
4	1	N3	NSF	13442	ἰσχύς	ἰσχυς	ισχυς	ἰσχύς			,	I)SXU/S	I)SXU/S
4	1	C		4	καὶ	και	και	καί				KAI\	KAI/
4	1	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
4	1	V9	PAI3S	631937	ἔστιν	ἐστιν	εστιν	εἰμί				E)/STIN	EI)MI/
4	1	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός				AU)TOI=S	AU)TO/S
4	1	V2	PAPNSM	4793793	παρακαλῶν	παρακαλων	παρακαλων	παρακαλέω			.	PARAKALW=N	KALE/W           PARA
4	2	C		4	καὶ	και	και	καί				KAI\	KAI/
4	2	VAI	AAI1S	600705	ἐπῄνεσα	ἐπηνεσα	επηνεσα	ἐπαινέω				E)PH/|NESA	AI)NE/W          E)PI
4	2	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ				E)GW\	E)GW/
4	2	P		8	σὺν	συν	συν	σύν				SU\N	SU/N
4	2	RA	APM	10	τοὺς	τους	τους	ὁ				TOU\S	O(
4	2	VX	XAPAPM	5123521	τεθνηκότας	τεθνηκοτας	τεθνηκοτας	θνήσκω				TEQNHKO/TAS	QNH/SKW
4	2	RA	APM	10	τοὺς	τους	τους	ὁ				TOU\S	O(
4	2	D		9	ἤδη	ἠδη	ηδη	ἤδη				H)/DH	H)/DH
4	2	VB	AAPAPM	5123009	ἀποθανόντας	ἀποθανοντας	αποθανοντας	ἀποθνήσκω				A)POQANO/NTAS	QNH/SKW          A)PO
4	2	P		8	ὑπὲρ	ὑπερ	υπερ	ὑπέρ				U(PE\R	U(PE/R
4	2	RA	APM	10	τοὺς	τους	τους	ὁ				TOU\S	O(
4	2	V3	PAPAPM	5121473	ζῶντας	ζωντας	ζωντας	ζάω			,	ZW=NTAS	ZA/W
4	2	A1	NPM	9859	ὅσοι	ὁσοι	οσοι	ὅσος				O(/SOI	O(/SOS
4	2	RD	NPM	11	αὐτοὶ	αὐτοι	αυτοι	αὐτός				AU)TOI\	AU)TO/S
4	2	V3	PAI3P	894081	ζῶσιν	ζωσιν	ζωσιν	ζάω				ZW=SIN	ZA/W
4	2	D		9	ἕως	ἑως	εως	ἕως				E(/WS	E(/WS
4	2	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
4	2	D		9	νῦν	νυν	νυν	νῦν			·	NU=N	NU=N
4	3	C		4	καὶ	και	και	καί				KAI\	KAI/
4	3	A1	NSM	9347	ἀγαθὸς	ἀγαθος	αγαθος	ἀγαθός				A)GAQO\S	A)GAQO/S
4	3	P		8	ὑπὲρ	ὑπερ	υπερ	ὑπέρ				U(PE\R	U(PE/R
4	3	RA	APM	10	τοὺς	τους	τους	ὁ				TOU\S	O(
4	3	M		7	δύο	δυο	δυο	δύο				DU/O	DU/O
4	3	RD	APM	11	τούτους	τουτους	τουτους	οὗτος				TOU/TOUS	OU(=TOS
4	3	RX	NSM	15	ὅστις	ὁστις	οστις	ὅστις				O(/STIS	O(/STIS
4	3	D		9	οὔπω	οὐπω	ουπω	οὔπω				OU)/PW	OU)/PW
4	3	VBI	AMI3S	637569	ἐγένετο	ἐγενετο	εγενετο	γίνομαι			,	E)GE/NETO	GI/GNOMAI
4	3	RR	NSM	14	ὃς	ὁς	ος	ὅς				O(\S	O(/S
4	3	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
4	3	VBI	AAI3S	633473	εἶδεν	εἰδεν	ειδεν	ὁράω				EI)=DEN	O(RA/W
4	3	P		8	σὺν	συν	συν	σύν				SU\N	SU/N
4	3	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
4	3	N3M	ASN	17666	ποίημα	ποιημα	ποιημα	ποίημα				POI/HMA	POI/HMA
4	3	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
4	3	A1A	ASM	9475	πονηρὸν	πονηρον	πονηρον	πονηρός				PONHRO\N	PONHRO/S
4	3	RA	ASN	10	τὸ	το	το	ὁ				TO\	O(
4	3	VM	XPPASN	9063873	πεποιημένον	πεποιημενον	πεποιημενον	ποιέω				PEPOIHME/NON	POIE/W
4	3	P		8	ὑπὸ	ὑπο	υπο	ὑπό				U(PO\	U(PO/
4	3	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
4	3	N2	ASM	9474	ἥλιον	ἡλιον	ηλιον	ἥλιος			.	H(/LION	H(/LIOS
4	4	C		4	Καὶ	και	και	καί				KAI\	KAI/
4	4	VBI	AAI1S	600705	εἶδον	εἰδον	ειδον	ὁράω				EI)=DON	O(RA/W
4	4	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ				E)GW\	E)GW/
4	4	P		8	σὺν	συν	συν	σύν				SU\N	SU/N
4	4	A3	ASM	9475	πάντα	παντα	παντα	πᾶς				PA/NTA	PA=S
4	4	RA	ASM	10	τὸν	τον	τον	ὁ				TO\N	O(
4	4	N2	ASM	9474	μόχθον	μοχθον	μοχθον	μόχθος				MO/XQON	MO/XQOS
4	4	C		4	καὶ	και	και	καί				KAI\	KAI/
4	4	P		8	σὺν	συν	συν	σύν				SU\N	SU/N
