1	1	RD	NPM	11	Οὗτοι	οὑτοι	ουτοι	οὗτος				OU(=TOI	OU(=TOS
5	22	A1	APF	14083	λιθίνας	λιθινας	λιθινας	λίθινος				LIQI/NAS	LI/QINOS
5	22	C		4	καὶ	και	και	καί				KAI\	KAI/
5	22	VAI	AAI3S	633473	ἔδωκέν	ἐδωκεν	εδωκεν	δίδωμι				E)/DWKE/N	DI/DWMI
5	22	RP	DS	13	μοι	μοι	μοι	μοι			.	MOI	E)GW/
5	23	C		4	καὶ	και	και	καί				KAI\	KAI/
5	23	VBI	AMI3S	637569	ἐγένετο	ἐγενετο	εγενετο	γίνομαι				E)GE/NETO	GI/GNOMAI
5	23	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
5	23	VAI	AAI2P	895617	ἠκούσατε	ἠκουσατε	ηκουσατε	ἀκούω				H)KOU/SATE	A)KOU/W
5	23	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
5	23	N1	ASF	13570	φωνὴν	φωνην	φωνην	φωνή				FWNH\N	FWNH/
5	23	P		8	ἐκ	ἐκ	εκ	ἐκ				E)K	E)K
5	23	A1	GSN	17731	μέσου	μεσου	μεσου	μέσος				ME/SOU	ME/SOS
5	23	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
5	23	N3	GSN	17730	πυρὸς	πυρος	πυρος	πῦρ				PURO\S	PU=R
5	23	C		4	καὶ	και	και	καί				KAI\	KAI/
5	23	RA	NSN	10	τὸ	το	το	ὁ				TO\	O(
5	23	N3E	NSN	17538	ὄρος	ὀρος	ορος	ὄρος				O)/ROS	O)/ROS
5	23	V1I	IMI3S	636545	ἐκαίετο	ἐκαιετο	εκαιετο	καίω				E)KAI/ETO	KAI/W
5	23	N3	DSN	17794	πυρί	πυρι	πυρι	πῦρ			,	PURI/	PU=R
5	23	C		4	καὶ	και	και	καί				KAI\	KAI/
5	23	VBI	AAI2P	895617	προσήλθετε	προσηλθετε	προσηλθετε	προσέρχομαι				PROSH/LQETE	E)/RXOMAI        PROS
5	23	P		8	πρός	προς	προς	πρός				PRO/S	PRO/S
5	23	RP	AS	13	με	με	με	μέ			,	ME	E)GW/
5	23	A3	NPM	9859	πάντες	παντες	παντες	πᾶς				PA/NTES	PA=S
5	23	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
5	23	V2	PMPNPM	5060033	ἡγούμενοι	ἡγουμενοι	ηγουμενοι	ἡγέομαι				H(GOU/MENOI	H(GE/OMAI
5	23	RA	GPF	10	τῶν	των	των	ὁ				TW=N	O(
5	23	N1	GPF	14146	φυλῶν	φυλων	φυλων	φυλή				FULW=N	FULH/
5	23	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν				U(MW=N	SU/
5	23	C		4	καὶ	και	και	καί				KAI\	KAI/
5	23	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
5	23	N1A	NSF	13442	γερουσία	γερουσια	γερουσια	γερουσία				GEROUSI/A	GEROUSI/A
5	23	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν			,	U(MW=N	SU/
5	24	C		4	καὶ	και	και	καί				KAI\	KAI/
5	24	V1I	IAI2P	894593	ἐλέγετε	ἐλεγετε	ελεγετε	λέγω				E)LE/GETE	LE/GW
5	24	I		6	Ἰδοὺ	ἰδου	ιδου	ἰδού				I)DOU\	I)DOU/
5	24	VAI	AAI3S	633473	ἔδειξεν	ἐδειξεν	εδειξεν	δεικνύω				E)/DEICEN	DEIKNU/W
5	24	RP	DP	13	ἡμῖν	ἡμιν	ημιν	ἡμῖν				H(MI=N	E)GW/
5	24	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος				KU/RIOS	KU/RIOS
5	24	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
5	24	N2	NSM	9346	θεὸς	θεος	θεος	θεός				QEO\S	QEO/S
5	24	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν				H(MW=N	E)GW/
5	24	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
5	24	N1S	ASF	13570	δόξαν	δοξαν	δοξαν	δόξα				DO/CAN	DO/CA
5	24	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός			,	AU)TOU=	AU)TO/S
5	24	C		4	καὶ	και	και	καί				KAI\	KAI/
5	24	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
5	24	N1	ASF	13570	φωνὴν	φωνην	φωνην	φωνή				FWNH\N	FWNH/
5	24	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
5	24	VAI	AAI1P	862849	ἠκούσαμεν	ἠκουσαμεν	ηκουσαμεν	ἀκούω				H)KOU/SAMEN	A)KOU/W
5	24	P		8	ἐκ	ἐκ	εκ	ἐκ				E)K	E)K
5	24	A1	GSN	17731	μέσου	μεσου	μεσου	μέσος				ME/SOU	ME/SOS
5	24	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
5	24	N3	GSN	17730	πυρός	πυρος	πυρος	πῦρ			·	PURO/S	PU=R
5	24	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	24	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
5	24	N1A	DSF	13698	ἡμέρᾳ	ἡμερα	ημερα	ἡμέρα				H(ME/RA|	H(ME/RA
5	24	RD	DSF	11	ταύτῃ	ταυτη	ταυτη	οὗτος				TAU/TH|	OU(=TOS
5	24	VBI	AAI1P	862849	εἴδομεν	εἰδομεν	ειδομεν	ὁράω				EI)/DOMEN	O(RA/W
5	24	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
5	24	VF	FAI3S	632961	λαλήσει	λαλησει	λαλησει	λαλέω				LALH/SEI	LALE/W
5	24	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
5	24	N2	NSM	9346	θεὸς	θεος	θεος	θεός				QEO\S	QEO/S
5	24	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
5	24	N2	ASM	9474	ἄνθρωπον	ἀνθρωπον	ανθρωπον	ἄνθρωπος			,	A)/NQRWPON	A)/NQRWPOS
5	24	C		4	καὶ	και	και	καί				KAI\	KAI/
5	24	VF	FMI3S	637057	ζήσεται	ζησεται	ζησεται	ζάω			.	ZH/SETAI	ZA/W
5	25	C		4	καὶ	και	και	καί				KAI\	KAI/
5	25	D		9	νῦν	νυν	νυν	νῦν				NU=N	NU=N
5	25	D		9	μὴ	μη	μη	μή				MH\	MH/
5	25	VB	AAS1P	862977	ἀποθάνωμεν	ἀποθανωμεν	αποθανωμεν	ἀποθνήσκω			,	A)POQA/NWMEN	QNH/SKW          A)PO
5	25	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
5	25	VF	FAI3S	632961	ἐξαναλώσει	ἐξαναλωσει	εξαναλωσει	ἐξαναλίσκω				E)CANALW/SEI	A(LI/SKW         E)K   A)NA
5	25	RP	AP	13	ἡμᾶς	ἡμας	ημας	ἡμᾶς				H(MA=S	E)GW/
5	25	RA	NSN	10	τὸ	το	το	ὁ				TO\	O(
5	25	N3	NSN	17538	πῦρ	πυρ	πυρ	πῦρ				PU=R	PU=R
5	25	RA	NSN	10	τὸ	το	το	ὁ				TO\	O(
5	25	A3L	NSN	17539	μέγα	μεγα	μεγα	μέγας				ME/GA	ME/GAS
5	25	RD	NSN	11	τοῦτο	τουτο	τουτο	οὗτος			,	TOU=TO	OU(=TOS
5	25	C		4	ἐὰν	ἐαν	εαν	ἐάν				E)A\N	E)A/N
5	25	VE	AMS1P	867073	προσθώμεθα	προσθωμεθα	προσθωμεθα	προστίθημι				PROSQW/MEQA	TI/QHMI          PROS
5	25	RP	NP	13	ἡμεῖς	ἡμεις	ημεις	ἡμεῖς				H(MEI=S	E)GW/
5	25	VA	AAN	306049	ἀκοῦσαι	ἀκουσαι	ακουσαι	ἀκούω				A)KOU=SAI	A)KOU/W
5	25	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
5	25	N1	ASF	13570	φωνὴν	φωνην	φωνην	φωνή				FWNH\N	FWNH/
5	25	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος				KURI/OU	KU/RIOS
5	25	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
5	25	N2	GSM	9538	θεοῦ	θεου	θεου	θεός				QEOU=	QEO/S
5	25	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν				H(MW=N	E)GW/
5	25	D		9	ἔτι	ἐτι	ετι	ἔτι			,	E)/TI	E)/TI
5	25	C		4	καὶ	και	και	καί				KAI\	KAI/
5	25	VF2	FMI1P	866433	ἀποθανούμεθα	ἀποθανουμεθα	αποθανουμεθα	ἀποθνήσκω			.	A)POQANOU/MEQA	QNH/SKW          A)PO
5	26	RI	NSM	12	τίς	τις	τις	τίς				TI/S	TI/S
5	26	X		5	γὰρ	γαρ	γαρ	γάρ				GA\R	GA/R
5	26	N3K	NSF	13442	σάρξ	σαρξ	σαρξ	σάρξ			,	SA/RC	SA/RC
5	26	RX	NSF	15	ἥτις	ἡτις	ητις	ὅστις				H(/TIS	O(/STIS
5	26	VAI	AAI3S	633473	ἤκουσεν	ἠκουσεν	ηκουσεν	ἀκούω				H)/KOUSEN	A)KOU/W
5	26	N1	ASF	13570	φωνὴν	φωνην	φωνην	φωνή				FWNH\N	FWNH/
5	26	N2	GSM	9538	θεοῦ	θεου	θεου	θεός				QEOU=	QEO/S
5	26	V3	PAPGSM	4892097	ζῶντος	ζωντος	ζωντος	ζάω				ZW=NTOS	ZA/W
5	26	V2	PAPGSM	4892097	λαλοῦντος	λαλουντος	λαλουντος	λαλέω				LALOU=NTOS	LALE/W
5	26	P		8	ἐκ	ἐκ	εκ	ἐκ				E)K	E)K
5	26	A1	GSN	17731	μέσου	μεσου	μεσου	μέσος				ME/SOU	ME/SOS
5	26	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
5	26	N3	GSN	17730	πυρὸς	πυρος	πυρος	πῦρ				PURO\S	PU=R
5	26	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
5	26	RP	NP	13	ἡμεῖς	ἡμεις	ημεις	ἡμεῖς				H(MEI=S	E)GW/
5	26	C		4	καὶ	και	και	καί				KAI\	KAI/
5	26	VF	FMI3S	637057	ζήσεται	ζησεται	ζησεται	ζάω			;	ZH/SETAI	ZA/W
5	27	VB	AAD2S	633537	πρόσελθε	προσελθε	προσελθε	προσέρχομαι				PRO/SELQE	E)/RXOMAI        PROS
5	27	RP	NS	13	σὺ	συ	συ	σύ				SU\	SU/
5	27	C		4	καὶ	και	και	καί				KAI\	KAI/
5	27	VA	AAD2S	633537	ἄκουσον	ἀκουσον	ακουσον	ἀκούω				A)/KOUSON	A)KOU/W
5	27	A1	APN	18179	ὅσα	ὁσα	οσα	ὅσος				O(/SA	O(/SOS
5	27	C		4	ἐὰν	ἐαν	εαν	ἐάν				E)A\N	E)A/N
5	27	VB	AAS3S	633601	εἴπῃ	εἰπη	ειπη	ἔπω				EI)/PH|	EI)=PON
5	27	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος				KU/RIOS	KU/RIOS
5	27	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
5	27	N2	NSM	9346	θεὸς	θεος	θεος	θεός				QEO\S	QEO/S
5	27	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν			,	H(MW=N	E)GW/
5	27	C		4	καὶ	και	και	καί				KAI\	KAI/
5	27	RP	NS	13	σὺ	συ	συ	σύ				SU\	SU/
5	27	VF	FAI2S	632961	λαλήσεις	λαλησεις	λαλησεις	λαλέω				LALH/SEIS	LALE/W
5	27	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
5	27	RP	AP	13	ἡμᾶς	ἡμας	ημας	ἡμᾶς				H(MA=S	E)GW/
5	27	A3	APN	18179	πάντα	παντα	παντα	πᾶς			,	PA/NTA	PA=S
5	27	A1	APN	18179	ὅσα	ὁσα	οσα	ὅσος				O(/SA	O(/SOS
5	27	X		5	ἂν	ἀν	αν	ἄν				A)\N	A)/N
5	27	VA	AAS3S	633601	λαλήσῃ	λαληση	λαληση	λαλέω				LALH/SH|	LALE/W
5	27	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος				KU/RIOS	KU/RIOS
5	27	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
5	27	N2	NSM	9346	θεὸς	θεος	θεος	θεός				QEO\S	QEO/S
5	27	RP	GP	13	ἡμῶν	ἡμων	ημων	ἡμῶν				H(MW=N	E)GW/
5	27	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
5	27	RP	AS	13	σέ	σε	σε	σέ			,	SE/	SU/
5	27	C		4	καὶ	και	και	καί				KAI\	KAI/
5	27	VF	FMI1P	866433	ἀκουσόμεθα	ἀκουσομεθα	ακουσομεθα	ἀκούω				A)KOUSO/MEQA	A)KOU/W
5	27	C		4	καὶ	και	και	καί				KAI\	KAI/
5	27	VF	FAI1P	862337	ποιήσομεν	ποιησομεν	ποιησομεν	ποιέω			.	POIH/SOMEN	POIE/W
5	28	C		4	καὶ	και	και	καί				KAI\	KAI/
5	28	VAI	AAI3S	633473	ἤκουσεν	ἠκουσεν	ηκουσεν	ἀκούω				H)/KOUSEN	A)KOU/W
5	28	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος				KU/RIOS	KU/RIOS
5	28	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
5	28	N1	ASF	13570	φωνὴν	φωνην	φωνην	φωνή				FWNH\N	FWNH/
5	28	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
5	28	N2	GPM	10050	λόγων	λογων	λογων	λόγος				LO/GWN	LO/GOS
5	28	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν				U(MW=N	SU/
5	28	V2	PAPGPM	5154241	λαλούντων	λαλουντων	λαλουντων	λαλέω				LALOU/NTWN	LALE/W
5	28	P		8	πρός	προς	προς	πρός				PRO/S	PRO/S
5	28	RP	AS	13	με	με	με	μέ			,	ME	E)GW/
5	28	C		4	καὶ	και	και	καί				KAI\	KAI/
5	28	VBI	AAI3S	633473	εἶπεν	εἰπεν	ειπεν	ἔπω				EI)=PEN	EI)=PON
5	28	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος				KU/RIOS	KU/RIOS
5	28	P		8	πρός	προς	προς	πρός				PRO/S	PRO/S
5	28	RP	AS	13	με	με	με	μέ				ME	E)GW/
5	28	VAI	AAI1S	600705	Ἤκουσα	ἠκουσα	ηκουσα	ἀκούω				H)/KOUSA	A)KOU/W
5	28	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
5	28	N1	ASF	13570	φωνὴν	φωνην	φωνην	φωνή				FWNH\N	FWNH/
5	28	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
5	28	N2	GPM	10050	λόγων	λογων	λογων	λόγος				LO/GWN	LO/GOS
5	28	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
5	28	N2	GSM	9538	λαοῦ	λαου	λαου	λαός				LAOU=	LAO/S
5	28	RD	GSM	11	τούτου	τουτου	τουτου	οὗτος			,	TOU/TOU	OU(=TOS
5	28	A1	APN	18179	ὅσα	ὁσα	οσα	ὅσος				O(/SA	O(/SOS
5	28	VAI	AAI3P	895617	ἐλάλησαν	ἐλαλησαν	ελαλησαν	λαλέω				E)LA/LHSAN	LALE/W
5	28	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
5	28	RP	AS	13	σέ	σε	σε	σέ			·	SE/	SU/
5	28	D		9	ὀρθῶς	ὀρθως	ορθως	ὀρθῶς				O)RQW=S	O)RQW=S
5	28	A3	NPN	18051	πάντα	παντα	παντα	πᾶς			,	PA/NTA	PA=S
5	28	A1	APN	18179	ὅσα	ὁσα	οσα	ὅσος				O(/SA	O(/SOS
5	28	VAI	AAI3P	895617	ἐλάλησαν	ἐλαλησαν	ελαλησαν	λαλέω			.	E)LA/LHSAN	LALE/W
5	29	RI	NSM	12	τίς	τις	τις	τίς				TI/S	TI/S
5	29	VF	FAI3S	632961	δώσει	δωσει	δωσει	δίδωμι				DW/SEI	DI/DWMI
5	29	D		9	οὕτως	οὑτως	ουτως	οὕτως				OU(/TWS	OU(/TWS
5	29	V9	PAN	304513	εἶναι	εἰναι	ειναι	εἰμί				EI)=NAI	EI)MI/
5	29	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
5	29	N1A	ASF	13570	καρδίαν	καρδιαν	καρδιαν	καρδία				KARDI/AN	KARDI/A
5	29	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
5	29	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	29	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός				AU)TOI=S	AU)TO/S
5	29	C		4	ὥστε	ὡστε	ωστε	ὥστε				W(/STE	W(/STE
5	29	V2	PMN	308609	φοβεῖσθαί	φοβεισθαι	φοβεισθαι	φοβέω				FOBEI=SQAI/	FOBE/W
5	29	RP	AS	13	με	με	με	μέ				ME	E)GW/
5	29	C		4	καὶ	και	και	καί				KAI\	KAI/
5	29	V1	PMN	308609	φυλάσσεσθαι	φυλασσεσθαι	φυλασσεσθαι	φυλάσσω				FULA/SSESQAI	FULA/SSW
5	29	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
5	29	N1A	APF	14082	ἐντολάς	ἐντολας	εντολας	ἐντολή				E)NTOLA/S	E)NTOLH/
5	29	RP	GS	13	μου	μου	μου	μου				MOU	E)GW/
5	29	A1S	APF	14083	πάσας	πασας	πασας	πᾶς				PA/SAS	PA=S
5	29	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
5	29	N1A	APF	14082	ἡμέρας	ἡμερας	ημερας	ἡμέρα			,	H(ME/RAS	H(ME/RA
5	29	C		4	ἵνα	ἱνα	ινα	ἵνα				I(/NA	I(/NA
5	29	D		9	εὖ	εὐ	ευ	εὖ				EU)=	EU)=
5	29	V9	PAS3S	632065	ᾖ	ἠ	η	εἰμί				H)=|	EI)MI/
5	29	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός				AU)TOI=S	AU)TO/S
5	29	C		4	καὶ	και	και	καί				KAI\	KAI/
5	29	RA	DPM	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
5	29	N2	DPM	10114	υἱοῖς	υἱοις	υιοις	υἱός				UI(OI=S	UI(O/S
5	29	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
5	29	P		8	δι	δι	δι	διά				DI'	DIA/
5	29	N3W	GSM	9538	αἰῶνος	αἰωνος	αιωνος	αἰών			;	AI)W=NOS	AI)W/N
5	30	VA	AAD2S	633537	βάδισον	βαδισον	βαδισον	βαδίζω				BA/DISON	BADI/ZW
5	30	VBI	AAD2S	633537	εἰπὸν	εἰπον	ειπον	ἔπω				EI)PO\N	EI)=PON
5	30	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός				AU)TOI=S	AU)TO/S
5	30	VB	APD2P	903873	Ἀποστράφητε	ἀποστραφητε	αποστραφητε	ἀποστρέφω				A)POSTRA/FHTE	STRE/FW          A)PO
5	30	RP	NP	13	ὑμεῖς	ὑμεις	υμεις	ὑμεῖς				U(MEI=S	SU/
5	30	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
5	30	RA	APM	10	τοὺς	τους	τους	ὁ				TOU\S	O(
5	30	N2	APM	9986	οἴκους	οἰκους	οικους	οἶκος				OI)/KOUS	OI)=KOS
5	30	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν			·	U(MW=N	SU/
5	31	RP	NS	13	σὺ	συ	συ	σύ				SU\	SU/
5	31	X		5	δὲ	δε	δε	δέ				DE\	DE/
5	31	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
5	31	VH	AAD2S	633537	στῆθι	στηθι	στηθι	ἵστημι				STH=QI	I(/STHMI
5	31	P		8	μετ	μετ	μετ	μετά				MET'	META/
5	31	RP	GS	13	ἐμοῦ	ἐμου	εμου	ἐμοῦ			,	E)MOU=	E)GW/
5	31	C		4	καὶ	και	και	καί				KAI\	KAI/
5	31	VF	FAI1S	600193	λαλήσω	λαλησω	λαλησω	λαλέω				LALH/SW	LALE/W
5	31	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
5	31	RP	AS	13	σὲ	σε	σε	σέ				SE\	SU/
5	31	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
5	31	N1A	APF	14082	ἐντολὰς	ἐντολας	εντολας	ἐντολή				E)NTOLA\S	E)NTOLH/
5	31	C		4	καὶ	και	και	καί				KAI\	KAI/
5	31	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
5	31	N3M	APN	18178	δικαιώματα	δικαιωματα	δικαιωματα	δικαίωμα				DIKAIW/MATA	DIKAI/WMA
5	31	C		4	καὶ	και	και	καί				KAI\	KAI/
5	31	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
5	31	N3M	APN	18178	κρίματα	κριματα	κριματα	κρίμα			,	KRI/MATA	KRI/MA
5	31	A1	APN	18179	ὅσα	ὁσα	οσα	ὅσος				O(/SA	O(/SOS
5	31	VF	FAI2S	632961	διδάξεις	διδαξεις	διδαξεις	διδάσκω				DIDA/CEIS	DIDA/SKW
5	31	RD	APM	11	αὐτούς	αὐτους	αυτους	αὐτός			,	AU)TOU/S	AU)TO/S
5	31	C		4	καὶ	και	και	καί				KAI\	KAI/
5	31	V2	PAD3P	894145	ποιείτωσαν	ποιειτωσαν	ποιειτωσαν	ποιέω				POIEI/TWSAN	POIE/W
5	31	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	31	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
5	31	N1	DSF	13698	γῇ	γη	γη	γῆ			,	GH=|	GH=
5	31	RR	ASF	14	ἣν	ἡν	ην	ὅς				H(\N	O(/S
5	31	RP	NS	13	ἐγὼ	ἐγω	εγω	ἐγώ				E)GW\	E)GW/
5	31	V8	PAI1S	599169	δίδωμι	διδωμι	διδωμι	δίδωμι				DI/DWMI	DI/DWMI
5	31	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός				AU)TOI=S	AU)TO/S
5	31	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	31	N2	DSM	9602	κλήρῳ	κληρω	κληρω	κλῆρος			.	KLH/RW|	KLH=ROS
5	32	C		4	καὶ	και	και	καί				KAI\	KAI/
5	32	VF	FMI2P	899201	φυλάξεσθε	φυλαξεσθε	φυλαξεσθε	φυλάσσω				FULA/CESQE	FULA/SSW
5	32	V2	PAN	304513	ποιεῖν	ποιειν	ποιειν	ποιέω				POIEI=N	POIE/W
5	32	RR	ASM	14	ὃν	ὁν	ον	ὅς				O(\N	O(/S
5	32	N2	ASM	9474	τρόπον	τροπον	τροπον	τρόπος				TRO/PON	TRO/POS
5	32	VAI	AMI3S	637569	ἐνετείλατό	ἐνετειλατο	ενετειλατο	ἐντέλλομαι				E)NETEI/LATO/	TE/LLOMAI        E)N
5	32	RP	DS	13	σοι	σοι	σοι	σοί				SOI	SU/
5	32	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος				KU/RIOS	KU/RIOS
5	32	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
5	32	N2	NSM	9346	θεός	θεος	θεος	θεός				QEO/S	QEO/S
5	32	RP	GS	13	σου	σου	σου	σοῦ			·	SOU	SU/
5	32	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
5	32	VF2	FAI2P	895105	ἐκκλινεῖτε	ἐκκλινειτε	εκκλινειτε	ἐκκλίνω				E)KKLINEI=TE	KLI/NW           E)K
5	32	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
5	32	A1A	APN	18179	δεξιὰ	δεξια	δεξια	δεξιός				DECIA\	DECIO/S
5	32	C		4	οὐδὲ	οὐδε	ουδε	οὐδέ				OU)DE\	OU)DE/
5	32	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
5	32	A1A	APN	18179	ἀριστερὰ	ἀριστερα	αριστερα	ἀριστερός				A)RISTERA\	A)RISTERO/S
5	33	P		8	κατὰ	κατα	κατα	κατά				KATA\	KATA/
5	33	A1S	ASF	13571	πᾶσαν	πασαν	πασαν	πᾶς				PA=SAN	PA=S
5	33	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
5	33	N2	ASF	13570	ὁδόν	ὁδον	οδον	ὁδός			,	O(DO/N	O(DO/S
5	33	RR	ASF	14	ἣν	ἡν	ην	ὅς				H(\N	O(/S
5	33	VAI	AMI3S	637569	ἐνετείλατό	ἐνετειλατο	ενετειλατο	ἐντέλλομαι				E)NETEI/LATO/	TE/LLOMAI        E)N
5	33	RP	DS	13	σοι	σοι	σοι	σοί				SOI	SU/
5	33	N2	NSM	9346	κύριος	κυριος	κυριος	κύριος				KU/RIOS	KU/RIOS
5	33	RA	NSM	10	ὁ	ὁ	ο	ὁ				O(	O(
5	33	N2	NSM	9346	θεός	θεος	θεος	θεός				QEO/S	QEO/S
5	33	RP	GS	13	σου	σου	σου	σοῦ				SOU	SU/
5	33	V1	PMN	308609	πορεύεσθαι	πορευεσθαι	πορευεσθαι	πορεύομαι				POREU/ESQAI	POREU/OMAI
5	33	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
5	33	RD	DSF	11	αὐτῇ	αὐτη	αυτη	αὐτός			,	AU)TH=|	AU)TO/S
5	33	C		4	ὅπως	ὁπως	οπως	ὅπως				O(/PWS	O(/PWS
5	33	VA	AAS3S	633601	καταπαύσῃ	καταπαυση	καταπαυση	καταπαύω				KATAPAU/SH|	PAU/W            KATA
5	33	RP	AS	13	σε	σε	σε	σέ				SE	SU/
5	33	C		4	καὶ	και	και	καί				KAI\	KAI/
5	33	D		9	εὖ	εὐ	ευ	εὖ				EU)=	EU)=
5	33	RP	DS	13	σοι	σοι	σοι	σοί				SOI	SU/
5	33	V9	PAS3S	632065	ᾖ	ἠ	η	εἰμί				H)=|	EI)MI/
5	33	C		4	καὶ	και	και	καί				KAI\	KAI/
5	33	VA	AAS2P	895745	μακροημερεύσητε	μακροημερευσητε	μακροημερευσητε	μακροημερεύω				MAKROHMEREU/SHTE	MAKROHMEREU/W
5	33	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
5	33	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
5	33	N1	GSF	13634	γῆς	γης	γης	γῆ			,	GH=S	GH=
5	33	RR	GSF	14	ἧς	ἡς	ης	ὅς				H(=S	O(/S
5	33	VF	FAI2P	895105	κληρονομήσετε	κληρονομησετε	κληρονομησετε	κληρονομέω			.	KLHRONOMH/SETE	KLHRONOME/W
6	1	C		4	Καὶ	και	και	καί				KAI\	KAI/
6	1	RD	NPF	11	αὗται	αὑται	αυται	οὗτος				AU(=TAI	OU(=TOS
6	1	RA	NPF	10	αἱ	αἱ	αι	ὁ				AI(	O(
6	1	N1A	NPF	13954	ἐντολαὶ	ἐντολαι	εντολαι	ἐντολή				E)NTOLAI\	E)NTOLH/
6	1	C		4	καὶ	και	και	καί				KAI\	KAI/
6	1	RA	NPN	10	τὰ	τα	τα	ὁ				TA\	O(
6	1	N3M	NPN	18050	δικαιώματα	δικαιωματα	δικαιωματα	δικαίωμα				DIKAIW/MATA	DIKAI/WMA
6	1	C		4	καὶ	και	και	καί				KAI\	KAI/
6	1	RA	NPN	10	τὰ	τα	τα	ὁ				TA\	O(
