1	1	N2	NSM	9346	Λόγος	λογος	λογος	λόγος				LO/GOS	LO/GOS
1	15	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
1	15	D		9	ἐγγὺς	ἐγγυς	εγγυς	ἐγγύς				E)GGU\S	E)GGU/S
1	15	N1A	NSF	13442	ἡμέρα	ἡμερα	ημερα	ἡμέρα				H(ME/RA	H(ME/RA
1	15	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος				KURI/OU	KU/RIOS
1	15	C		4	καὶ	και	και	καί				KAI\	KAI/
1	15	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
1	15	N1A	NSF	13442	ταλαιπωρία	ταλαιπωρια	ταλαιπωρια	ταλαιπωρία				TALAIPWRI/A	TALAIPWRI/A
1	15	P		8	ἐκ	ἐκ	εκ	ἐκ				E)K	E)K
1	15	N1A	GSF	13634	ταλαιπωρίας	ταλαιπωριας	ταλαιπωριας	ταλαιπωρία				TALAIPWRI/AS	TALAIPWRI/A
1	15	VF	FAI3S	632961	ἥξει	ἡξει	ηξει	ἥκω			.	H(/CEI	H(/KW
1	16	D		9	κατέναντι	κατεναντι	κατεναντι	κατέναντι				KATE/NANTI	KATE/NANTI
1	16	RA	GPM	10	τῶν	των	των	ὁ				TW=N	O(
1	16	N2	GPM	10050	ὀφθαλμῶν	ὀφθαλμων	οφθαλμων	ὀφθαλμός				O)FQALMW=N	O)FQALMO/S
1	16	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν				U(MW=N	SU/
1	16	N3M	NPN	18050	βρώματα	βρωματα	βρωματα	βρῶμα				BRW/MATA	BRW=MA
1	16	VCI	API3S	641665	ἐξωλεθρεύθη	ἐξωλεθρευθη	εξωλεθρευθη	ἐξολοθρεύω			,	E)CWLEQREU/QH	O)LEQREU/W       E)K
1	16	P		8	ἐξ	ἐξ	εξ	ἐκ				E)C	E)K
1	16	N2	GSM	9538	οἴκου	οἰκου	οικου	οἶκος				OI)/KOU	OI)=KOS
1	16	N2	GSM	9538	θεοῦ	θεου	θεου	θεός				QEOU=	QEO/S
1	16	RP	GP	13	ὑμῶν	ὑμων	υμων	ὑμῶν				U(MW=N	SU/
1	16	N1	NSF	13442	εὐφροσύνη	εὐφροσυνη	ευφροσυνη	εὐφροσύνη				EU)FROSU/NH	EU)FROSU/NH
1	16	C		4	καὶ	και	και	καί				KAI\	KAI/
1	16	N1A	NSF	13442	χαρά	χαρα	χαρα	χαρά			.	XARA/	XARA/
1	17	VAI	AAI3P	895617	ἐσκίρτησαν	ἐσκιρτησαν	εσκιρτησαν	σκιρτέω				E)SKI/RTHSAN	SKIRTE/W
1	17	N3I	NPF	13954	δαμάλεις	δαμαλεις	δαμαλεις	δάμαλις				DAMA/LEIS	DA/MALIS
1	17	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
1	17	RA	DPF	10	ταῖς	ταις	ταις	ὁ				TAI=S	O(
1	17	N1	DPF	14210	φάτναις	φατναις	φατναις	φάτνη				FA/TNAIS	FA/TNH
1	17	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός			,	AU)TW=N	AU)TO/S
1	17	VSI	API3P	903809	ἠφανίσθησαν	ἠφανισθησαν	ηφανισθησαν	ἀφανίζω				H)FANI/SQHSAN	I(/ZW            A)PO  A)NA
1	17	N2	NPM	9858	θησαυροί	θησαυροι	θησαυροι	θησαυρός			,	QHSAUROI/	QHSAURO/S
1	17	VVI	API3P	903809	κατεσκάφησαν	κατεσκαφησαν	κατεσκαφησαν	κατασκάπτω				KATESKA/FHSAN	SKA/PTW          KATA
1	17	N2	NPF	13954	ληνοί	ληνοι	ληνοι	ληνός			,	LHNOI/	LHNO/S
1	17	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
1	17	VCI	API3S	641665	ἐξηράνθη	ἐξηρανθη	εξηρανθη	ξηραίνω				E)CHRA/NQH	CHRAI/NW
1	17	N2	NSM	9346	σῖτος	σιτος	σιτος	σῖτος			.	SI=TOS	SI=TOS
1	18	RI	ASN	12	τί	τι	τι	τίς				TI/	TI/S
1	18	VF	FAI1P	862337	ἀποθήσομεν	ἀποθησομεν	αποθησομεν	ἀποτίθημι				A)POQH/SOMEN	TI/QHMI          A)PO
1	18	RD	DPM	11	ἑαυτοῖς	ἑαυτοις	εαυτοις	ἑαυτοῦ			;	E(AUTOI=S	E(AUTOU=
1	18	VAI	AAI3P	895617	ἔκλαυσαν	ἐκλαυσαν	εκλαυσαν	κλαίω				E)/KLAUSAN	KLAI/W
1	18	N2N	NPN	18050	βουκόλια	βουκολια	βουκολια	βουκόλιον				BOUKO/LIA	BOUKO/LION
1	18	N3	GPM	10050	βοῶν	βοων	βοων	βοῦς			,	BOW=N	BOU=S
1	18	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
1	18	D		9	οὐχ	οὐχ	ουχ	οὐ				OU)X	OU)
1	18	V1I	IAI3S	632449	ὑπῆρχεν	ὑπηρχεν	υπηρχεν	ὑπάρχω				U(PH=RXEN	A)/RXW           U(PO
1	18	N1	NSF	13442	νομὴ	νομη	νομη	νομή				NOMH\	NOMH/
1	18	RD	DPM	11	αὐτοῖς	αὐτοις	αυτοις	αὐτός			,	AU)TOI=S	AU)TO/S
1	18	C		4	καὶ	και	και	καί				KAI\	KAI/
1	18	RA	NPN	10	τὰ	τα	τα	ὁ				TA\	O(
1	18	N2N	NPN	18050	ποίμνια	ποιμνια	ποιμνια	ποίμνιον				POI/MNIA	POI/MNION
1	18	RA	GPN	10	τῶν	των	των	ὁ				TW=N	O(
1	18	N2N	GPN	18242	προβάτων	προβατων	προβατων	πρόβατον				PROBA/TWN	PRO/BATON
1	18	VSI	API3P	903809	ἠφανίσθησαν	ἠφανισθησαν	ηφανισθησαν	ἀφανίζω			.	H)FANI/SQHSAN	I(/ZW            A)PO  A)NA
1	19	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
1	19	RP	AS	13	σέ	σε	σε	σέ			,	SE/	SU/
1	19	N2	VSM	9410	κύριε	κυριε	κυριε	κύριος			,	KU/RIE	KU/RIOS
1	19	VF	FMI1S	604289	βοήσομαι	βοησομαι	βοησομαι	βοάω			,	BOH/SOMAI	BOA/W
1	19	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
1	19	N3	NSN	17538	πῦρ	πυρ	πυρ	πῦρ				PU=R	PU=R
1	19	VAI	AAI3S	633473	ἀνήλωσεν	ἀνηλωσεν	ανηλωσεν	ἀναλίσκω				A)NH/LWSEN	A(LI/SKW         A)NA
1	19	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
1	19	A1A	APN	18179	ὡραῖα	ὡραια	ωραια	ὡραῖος				W(RAI=A	W(RAI=OS
1	19	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	19	N2	GSF	13634	ἐρήμου	ἐρημου	ερημου	ἔρημος			,	E)RH/MOU	E)/RHMOS
1	19	C		4	καὶ	και	και	καί				KAI\	KAI/
1	19	N3G	NSF	13442	φλὸξ	φλοξ	φλοξ	φλόξ				FLO\C	FLO/C
1	19	VAI	AAI3S	633473	ἀνῆψεν	ἀνηψεν	ανηψεν	ἀνάπτω				A)NH=YEN	A(/PTW           A)NA
1	19	A3	APN	18179	πάντα	παντα	παντα	πᾶς				PA/NTA	PA=S
1	19	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
1	19	N2N	APN	18178	ξύλα	ξυλα	ξυλα	ξύλον				CU/LA	CU/LON
1	19	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
1	19	N2	GSM	9538	ἀγροῦ	ἀγρου	αγρου	ἀγρός			·	A)GROU=	A)GRO/S
1	20	D		9	καὶ	και	και	καί				KAI\	KAI/
1	20	RA	NPN	10	τὰ	τα	τα	ὁ				TA\	O(
1	20	N3E	NPN	18050	κτήνη	κτηνη	κτηνη	κτῆνος				KTH/NH	KTH=NOS
1	20	RA	GSN	10	τοῦ	του	του	ὁ				TOU=	O(
1	20	N2N	GSN	17730	πεδίου	πεδιου	πεδιου	πεδίον				PEDI/OU	PEDI/ON
1	20	VAI	AAI3P	895617	ἀνέβλεψαν	ἀνεβλεψαν	ανεβλεψαν	ἀναβλέπω				A)NE/BLEYAN	BLE/PW           A)NA
1	20	P		8	πρὸς	προς	προς	πρός				PRO\S	PRO/S
1	20	RP	AS	13	σέ	σε	σε	σέ			,	SE/	SU/
1	20	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
1	20	VCI	API3P	903809	ἐξηράνθησαν	ἐξηρανθησαν	εξηρανθησαν	ξηραίνω				E)CHRA/NQHSAN	CHRAI/NW
1	20	N3I	NPF	13954	ἀφέσεις	ἀφεσεις	αφεσεις	ἄφεσις				A)FE/SEIS	A)/FESIS
1	20	N3T	GPN	18242	ὑδάτων	ὑδατων	υδατων	ὕδωρ				U(DA/TWN	U(/DWR
1	20	C		4	καὶ	και	και	καί				KAI\	KAI/
1	20	N3	NSN	17538	πῦρ	πυρ	πυρ	πῦρ				PU=R	PU=R
1	20	VBI	AAI3S	633473	κατέφαγεν	κατεφαγεν	κατεφαγεν	κατεσθίω				KATE/FAGEN	E)SQI/W          KATA
1	20	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
1	20	A1A	APN	18179	ὡραῖα	ὡραια	ωραια	ὡραῖος				W(RAI=A	W(RAI=OS
1	20	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
1	20	N2	GSF	13634	ἐρήμου	ἐρημου	ερημου	ἔρημος			.	E)RH/MOU	E)/RHMOS
2	1	VA	AAD2P	895681	Σαλπίσατε	σαλπισατε	σαλπισατε	σαλπίζω				SALPI/SATE	SALPI/ZW
2	1	N3G	DSF	13698	σάλπιγγι	σαλπιγγι	σαλπιγγι	σάλπιγξ				SA/LPIGGI	SA/LPIGC
2	1	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	1	N	DSM	9602	Σιων	σιων	σιων	Σιών			,	*SIWN	*SIWN
2	1	VA	AAD2P	895681	κηρύξατε	κηρυξατε	κηρυξατε	κηρύσσω				KHRU/CATE	KHRU/SSW
2	1	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	1	N3E	DSN	17794	ὄρει	ὀρει	ορει	ὄρος				O)/REI	O)/ROS
2	1	A1A	DSN	17795	ἁγίῳ	ἁγιω	αγιω	ἅγιος				A(GI/W|	A(/GIOS
2	1	RP	GS	13	μου	μου	μου	μου			,	MOU	E)GW/
2	1	C		4	καὶ	και	και	καί				KAI\	KAI/
2	1	VC	APD3P	903873	συγχυθήτωσαν	συγχυθητωσαν	συγχυθητωσαν	συγχέω				SUGXUQH/TWSAN	XE/W             SUN
2	1	A3	NPM	9859	πάντες	παντες	παντες	πᾶς				PA/NTES	PA=S
2	1	RA	NPM	10	οἱ	οἱ	οι	ὁ				OI(	O(
2	1	V2	PAPNPM	5055937	κατοικοῦντες	κατοικουντες	κατοικουντες	κατοικέω				KATOIKOU=NTES	OI)KE/W          KATA
2	1	RA	ASF	10	τὴν	την	την	ὁ				TH\N	O(
2	1	N1	ASF	13570	γῆν	γην	γην	γῆ			,	GH=N	GH=
2	1	C		4	διότι	διοτι	διοτι	διότι				DIO/TI	DIO/TI
2	1	V9	PAI3S	631937	πάρεστιν	παρεστιν	παρεστιν	πάρειμι				PA/RESTIN	EI)MI/           PARA
2	1	N1A	NSF	13442	ἡμέρα	ἡμερα	ημερα	ἡμέρα				H(ME/RA	H(ME/RA
2	1	N2	GSM	9538	κυρίου	κυριου	κυριου	κύριος			,	KURI/OU	KU/RIOS
2	1	C		4	ὅτι	ὁτι	οτι	ὅτι				O(/TI	O(/TI
2	1	D		9	ἐγγύς	ἐγγυς	εγγυς	ἐγγύς			,	E)GGU/S	E)GGU/S
2	2	N1A	NSF	13442	ἡμέρα	ἡμερα	ημερα	ἡμέρα				H(ME/RA	H(ME/RA
2	2	N3E	GSN	17730	σκότους	σκοτους	σκοτους	σκότος				SKO/TOUS	SKO/TOS
2	2	C		4	καὶ	και	και	καί				KAI\	KAI/
2	2	N2	GSM	9538	γνόφου	γνοφου	γνοφου	γνόφος			,	GNO/FOU	GNO/FOS
2	2	N1A	NSF	13442	ἡμέρα	ἡμερα	ημερα	ἡμέρα				H(ME/RA	H(ME/RA
2	2	N1	GSF	13634	νεφέλης	νεφελης	νεφελης	νεφέλη				NEFE/LHS	NEFE/LH
2	2	C		4	καὶ	και	και	καί				KAI\	KAI/
2	2	N1	GSF	13634	ὁμίχλης	ὁμιχλης	ομιχλης	ὁμίχλη			.	O(MI/XLHS	O(MI/XLH
2	2	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
2	2	N2	NSM	9346	ὄρθρος	ὀρθρος	ορθρος	ὄρθρος				O)/RQROS	O)/RQROS
2	2	VC	FPI3S	641153	χυθήσεται	χυθησεται	χυθησεται	χέω				XUQH/SETAI	XE/W
2	2	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
2	2	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
2	2	N3E	APN	18178	ὄρη	ὀρη	ορη	ὄρος				O)/RH	O)/ROS
2	2	N2	NSM	9346	λαὸς	λαος	λαος	λαός				LAO\S	LAO/S
2	2	A1P	NSM	9347	πολὺς	πολυς	πολυς	πολύς				POLU\S	POLU/S
2	2	C		4	καὶ	και	και	καί				KAI\	KAI/
2	2	A1A	NSM	9347	ἰσχυρός	ἰσχυρος	ισχυρος	ἰσχυρός			·	I)SXURO/S	I)SXURO/S
2	2	A1A	NSM	9347	ὅμοιος	ὁμοιος	ομοιος	ὅμοιος				O(/MOIOS	O(/MOIOS
2	2	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός				AU)TW=|	AU)TO/S
2	2	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
2	2	VX	XAI3S	633985	γέγονεν	γεγονεν	γεγονεν	γίνομαι				GE/GONEN	GI/GNOMAI
2	2	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
2	2	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
2	2	N3W	GSM	9538	αἰῶνος	αἰωνος	αιωνος	αἰών				AI)W=NOS	AI)W/N
2	2	C		4	καὶ	και	και	καί				KAI\	KAI/
2	2	P		8	μετ	μετ	μετ	μετά				MET'	META/
2	2	RD	ASM	11	αὐτὸν	αὐτον	αυτον	αὐτός				AU)TO\N	AU)TO/S
2	2	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
2	2	VC	FPI3S	641153	προστεθήσεται	προστεθησεται	προστεθησεται	προστίθημι				PROSTEQH/SETAI	TI/QHMI          PROS
2	2	P		8	ἕως	ἑως	εως	ἕως				E(/WS	E(/WS
2	2	N3E	GPN	18242	ἐτῶν	ἐτων	ετων	ἔτος				E)TW=N	E)/TOS
2	2	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
2	2	N1A	APF	14082	γενεὰς	γενεας	γενεας	γενεά				GENEA\S	GENEA/
2	2	N1A	GPF	14146	γενεῶν	γενεων	γενεων	γενεά			.	GENEW=N	GENEA/
2	3	RA	NPN	10	τὰ	τα	τα	ὁ				TA\	O(
2	3	P		8	ἔμπροσθεν	ἐμπροσθεν	εμπροσθεν	ἔμπροσθεν				E)/MPROSQEN	E)/MPROSQEN
2	3	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	3	N3	NSN	17538	πῦρ	πυρ	πυρ	πῦρ				PU=R	PU=R
2	3	V1	PAPNSN	8988097	ἀναλίσκον	ἀναλισκον	αναλισκον	ἀναλίσκω			,	A)NALI/SKON	A(LI/SKW         A)NA
2	3	C		4	καὶ	και	και	καί				KAI\	KAI/
2	3	RA	NPN	10	τὰ	τα	τα	ὁ				TA\	O(
2	3	P		8	ὀπίσω	ὀπισω	οπισω	ὀπίσω				O)PI/SW	O)PI/SW
2	3	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	3	V1	PMPNSF	6895041	ἀναπτομένη	ἀναπτομενη	αναπτομενη	ἀνάπτω				A)NAPTOME/NH	A(/PTW           A)NA
2	3	N3G	NSF	13442	φλόξ	φλοξ	φλοξ	φλόξ			·	FLO/C	FLO/C
2	3	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
2	3	N2	NSM	9346	παράδεισος	παραδεισος	παραδεισος	παράδεισος				PARA/DEISOS	PARA/DEISOS
2	3	N1	GSF	13634	τρυφῆς	τρυφης	τρυφης	τρυφή				TRUFH=S	TRUFH/
2	3	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
2	3	N1	NSF	13442	γῆ	γη	γη	γῆ				GH=	GH=
2	3	P		8	πρὸ	προ	προ	πρό				PRO\	PRO/
2	3	N2N	GSN	17730	προσώπου	προσωπου	προσωπου	πρόσωπον				PROSW/POU	PRO/SWPON
2	3	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός			,	AU)TOU=	AU)TO/S
2	3	C		4	καὶ	και	και	καί				KAI\	KAI/
2	3	RA	NPN	10	τὰ	τα	τα	ὁ				TA\	O(
2	3	D		9	ὄπισθεν	ὀπισθεν	οπισθεν	ὄπισθεν				O)/PISQEN	O)/PISQEN
2	3	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	3	N2N	NSN	17538	πεδίον	πεδιον	πεδιον	πεδίον				PEDI/ON	PEDI/ON
2	3	N2	GSM	9538	ἀφανισμοῦ	ἀφανισμου	αφανισμου	ἀφανισμός			,	A)FANISMOU=	A)FANISMO/S
2	3	C		4	καὶ	και	και	καί				KAI\	KAI/
2	3	V1	PMPNSM	4797889	ἀνασῳζόμενος	ἀνασωζομενος	ανασωζομενος	ἀνασώζω				A)NASW|ZO/MENOS	SW/ZW            A)NA
2	3	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
2	3	V9	FMI3S	637057	ἔσται	ἐσται	εσται	εἰμί				E)/STAI	EI)MI/
2	3	RD	DSM	11	αὐτῷ	αὐτω	αυτω	αὐτός			.	AU)TW=|	AU)TO/S
2	4	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
2	4	N3I	NSF	13442	ὅρασις	ὁρασις	ορασις	ὅρασις				O(/RASIS	O(/RASIS
2	4	N2	GPM	10050	ἵππων	ἱππων	ιππων	ἵππος				I(/PPWN	I(/PPOS
2	4	RA	NSF	10	ἡ	ἡ	η	ὁ				H(	O(
2	4	N3I	NSF	13442	ὄψις	ὀψις	οψις	ὄψις				O)/YIS	O)/YIS
2	4	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός			,	AU)TW=N	AU)TO/S
2	4	C		4	καὶ	και	και	καί				KAI\	KAI/
2	4	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
2	4	N3V	NPM	9858	ἱππεῖς	ἱππεις	ιππεις	ἱππεύς				I(PPEI=S	I(PPEU/S
2	4	D		9	οὕτως	οὑτως	ουτως	οὕτως				OU(/TWS	OU(/TWS
2	4	VF	FMI3P	899201	καταδιώξονται	καταδιωξονται	καταδιωξονται	καταδιώκω			·	KATADIW/CONTAI	DIW/KW           KATA
2	5	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
2	5	N1	NSF	13442	φωνὴ	φωνη	φωνη	φωνή				FWNH\	FWNH/
2	5	N3M	GPN	18242	ἁρμάτων	ἁρματων	αρματων	ἅρμα				A(RMA/TWN	A(/RMA
2	5	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
2	5	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
2	5	N1	APF	14082	κορυφὰς	κορυφας	κορυφας	κορυφή				KORUFA\S	KORUFH/
2	5	RA	GPN	10	τῶν	των	των	ὁ				TW=N	O(
2	5	N3E	GPN	18242	ὀρέων	ὀρεων	ορεων	ὄρος				O)RE/WN	O)/ROS
2	5	VF2	FMI3P	899201	ἐξαλοῦνται	ἐξαλουνται	εξαλουνται	ἐξάλλομαι				E)CALOU=NTAI	A(/LLOMAI        E)K
2	5	C		4	καὶ	και	και	καί				KAI\	KAI/
2	5	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
2	5	N1	NSF	13442	φωνὴ	φωνη	φωνη	φωνή				FWNH\	FWNH/
2	5	N3G	GSF	13634	φλογὸς	φλογος	φλογος	φλόξ				FLOGO\S	FLO/C
2	5	N3	GSM	9538	πυρὸς	πυρος	πυρος	πῦρ				PURO\S	PU=R
2	5	V1	PAPGSF	6989249	κατεσθιούσης	κατεσθιουσης	κατεσθιουσης	κατεσθίω				KATESQIOU/SHS	E)SQI/W          KATA
2	5	N1	ASF	13570	καλάμην	καλαμην	καλαμην	καλάμη				KALA/MHN	KALA/MH
2	5	C		4	καὶ	και	και	καί				KAI\	KAI/
2	5	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
2	5	N2	NSM	9346	λαὸς	λαος	λαος	λαός				LAO\S	LAO/S
2	5	A1P	NSM	9347	πολὺς	πολυς	πολυς	πολύς				POLU\S	POLU/S
2	5	C		4	καὶ	και	και	καί				KAI\	KAI/
2	5	A1A	NSM	9347	ἰσχυρὸς	ἰσχυρος	ισχυρος	ἰσχυρός				I)SXURO\S	I)SXURO/S
2	5	V1	PMPNSM	4797889	παρατασσόμενος	παρατασσομενος	παρατασσομενος	παρατάσσω				PARATASSO/MENOS	TA/SSW           PARA
2	5	P		8	εἰς	εἰς	εις	εἰς				EI)S	EI)S
2	5	N2	ASM	9474	πόλεμον	πολεμον	πολεμον	πόλεμος			.	PO/LEMON	PO/LEMOS
2	6	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
2	6	N2N	GSN	17730	προσώπου	προσωπου	προσωπου	πρόσωπον				PROSW/POU	PRO/SWPON
2	6	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	6	VD	FPI3P	903297	συντριβήσονται	συντριβησονται	συντριβησονται	συντρίβω				SUNTRIBH/SONTAI	TRI/BW           SUN
2	6	N2	NPM	9858	λαοί	λαοι	λαοι	λαός			,	LAOI/	LAO/S
2	6	A3	NSN	17539	πᾶν	παν	παν	πᾶς				PA=N	PA=S
2	6	N2N	NSN	17538	πρόσωπον	προσωπον	προσωπον	πρόσωπον				PRO/SWPON	PRO/SWPON
2	6	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
2	6	N3M	NSN	17538	πρόσκαυμα	προσκαυμα	προσκαυμα	πρόσκαυμα				PRO/SKAUMA	PRO/SKAUMA
2	6	N1A	GSF	13634	χύτρας	χυτρας	χυτρας	χύτρα			.	XU/TRAS	XU/TRA
2	7	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
2	7	N1M	NPM	9858	μαχηταὶ	μαχηται	μαχηται	μαχητής				MAXHTAI\	MAXHTH/S
2	7	VF2	FMI3P	899201	δραμοῦνται	δραμουνται	δραμουνται	τρέχω				DRAMOU=NTAI	TRE/XW
2	7	C		4	καὶ	και	και	καί				KAI\	KAI/
2	7	C		4	ὡς	ὡς	ως	ὥς				W(S	W(S
2	7	N3	NPM	9858	ἄνδρες	ἀνδρες	ανδρες	ἀνήρ				A)/NDRES	A)NH/R
2	7	N1	NPM	9858	πολεμισταὶ	πολεμισται	πολεμισται	πολεμιστής				POLEMISTAI\	POLEMISTH/S
2	7	VF	FMI3P	899201	ἀναβήσονται	ἀναβησονται	αναβησονται	ἀναβαίνω				A)NABH/SONTAI	BAI/NW           A)NA
2	7	P		8	ἐπὶ	ἐπι	επι	ἐπί				E)PI\	E)PI/
2	7	RA	APN	10	τὰ	τα	τα	ὁ				TA\	O(
2	7	N3E	APN	18178	τείχη	τειχη	τειχη	τεῖχος			,	TEI/XH	TEI=XOS
2	7	C		4	καὶ	και	και	καί				KAI\	KAI/
2	7	A1	NSM	9347	ἕκαστος	ἑκαστος	εκαστος	ἕκαστος				E(/KASTOS	E(/KASTOS
2	7	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	7	RA	DSF	10	τῇ	τη	τη	ὁ				TH=|	O(
2	7	N2	DSF	13698	ὁδῷ	ὁδω	οδω	ὁδός				O(DW=|	O(DO/S
2	7	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	7	VF	FMI3S	637057	πορεύσεται	πορευσεται	πορευσεται	πορεύομαι			,	POREU/SETAI	POREU/OMAI
2	7	C		4	καὶ	και	και	καί				KAI\	KAI/
2	7	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
2	7	D		9	μὴ	μη	μη	μή				MH\	MH/
2	7	V1	PAS3P	894209	ἐκκλίνωσιν	ἐκκλινωσιν	εκκλινωσιν	ἐκκλίνω				E)KKLI/NWSIN	KLI/NW           E)K
2	7	RA	APF	10	τὰς	τας	τας	ὁ				TA\S	O(
2	7	N2	APF	14082	τρίβους	τριβους	τριβους	τρίβος				TRI/BOUS	TRI/BOS
2	7	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός			,	AU)TW=N	AU)TO/S
2	8	C		4	καὶ	και	και	καί				KAI\	KAI/
2	8	A1	NSM	9347	ἕκαστος	ἑκαστος	εκαστος	ἕκαστος				E(/KASTOS	E(/KASTOS
2	8	P		8	ἀπὸ	ἀπο	απο	ἀπό				A)PO\	A)PO/
2	8	RA	GSM	10	τοῦ	του	του	ὁ				TOU=	O(
2	8	N2	GSM	9538	ἀδελφοῦ	ἀδελφου	αδελφου	ἀδελφός				A)DELFOU=	A)DELFO/S
2	8	RD	GSM	11	αὐτοῦ	αὐτου	αυτου	αὐτός				AU)TOU=	AU)TO/S
2	8	D		9	οὐκ	οὐκ	ουκ	οὐ				OU)K	OU)
2	8	VF	FMI3S	637057	ἀφέξεται	ἀφεξεται	αφεξεται	ἀπέχω			·	A)FE/CETAI	E)/XW            A)PO
2	8	V1	PMPNPM	5060033	καταβαρυνόμενοι	καταβαρυνομενοι	καταβαρυνομενοι	καταβαρέω				KATABARUNO/MENOI	BARU/NW          KATA
2	8	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	8	RA	DPN	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
2	8	N2N	DPN	18306	ὅπλοις	ὁπλοις	οπλοις	ὅπλον				O(/PLOIS	O(/PLON
2	8	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
2	8	VF	FMI3P	899201	πορεύσονται	πορευσονται	πορευσονται	πορεύομαι				POREU/SONTAI	POREU/OMAI
2	8	C		4	καὶ	και	και	καί				KAI\	KAI/
2	8	P		8	ἐν	ἐν	εν	ἐν				E)N	E)N
2	8	RA	DPN	10	τοῖς	τοις	τοις	ὁ				TOI=S	O(
2	8	N3E	DPN	18306	βέλεσιν	βελεσιν	βελεσιν	βέλος				BE/LESIN	BE/LOS
2	8	RD	GPM	11	αὐτῶν	αὐτων	αυτων	αὐτός				AU)TW=N	AU)TO/S
2	8	VF2	FMI3P	899201	πεσοῦνται	πεσουνται	πεσουνται	πίπτω				PESOU=NTAI	PI/PTW
2	8	C		4	καὶ	και	και	καί				KAI\	KAI/
2	8	D		9	οὐ	οὐ	ου	οὐ				OU)	OU)
2	8	D		9	μὴ	μη	μη	μή				MH\	MH/
2	8	VS	APS3P	903937	συντελεσθῶσιν	συντελεσθωσιν	συντελεσθωσιν	συντελέω			.	SUNTELESQW=SIN	TELE/W           SUN
2	9	RA	GSF	10	τῆς	της	της	ὁ				TH=S	O(
2	9	N3I	GSF	13634	πόλεως	πολεως	πολεως	πόλις				PO/LEWS	PO/LIS
